,Object,Property,Value,Source
4752,AA-3809-PHX-LAX,Scheduled arrival,2011-12-01 6:30 AM,flightaware
4753,AA-3809-PHX-LAX,Actual arrival,2011-12-01 6:09 AM,flightaware
4754,AA-3809-PHX-LAX,Arrival gate,44F,flightaware
4755,AA-3809-PHX-LAX,Scheduled departure,2011-12-01 6:00 AM,wunderground
4756,AA-3809-PHX-LAX,Actual departure,2011-12-01 6:10 AM,wunderground
4757,AA-3809-PHX-LAX,Departure gate,2,wunderground
4758,AA-3809-PHX-LAX,Scheduled arrival,2011-12-01 6:30 AM,wunderground
4759,AA-3809-PHX-LAX,Actual arrival,2011-12-01 6:09 AM,wunderground
4760,AA-3809-PHX-LAX,Arrival gate,44F,wunderground
4761,AA-3809-PHX-LAX,Scheduled departure,2011-12-01 6:00 AM,flights
4762,AA-3809-PHX-LAX,Actual departure,2011-12-01 6:10 AM,flights
4763,AA-3809-PHX-LAX,Departure gate,2,flights
4764,AA-3809-PHX-LAX,Scheduled arrival,2011-12-01 6:40 AM,flights
4765,AA-3809-PHX-LAX,Actual arrival,2011-12-01 6:19 AM,flights
4766,AA-3809-PHX-LAX,Arrival gate,44F,flights
4767,AA-3809-PHX-LAX,Scheduled departure,2011-12-01 6:00 AM,businesstravellogue
4768,AA-3809-PHX-LAX,Actual departure,2011-12-01 6:10 AM,businesstravellogue
4769,AA-3809-PHX-LAX,Departure gate,2,businesstravellogue
4770,AA-3809-PHX-LAX,Scheduled arrival,2011-12-01 6:40 AM,businesstravellogue
4771,AA-3809-PHX-LAX,Actual arrival,2011-12-01 6:19 AM,businesstravellogue
4772,AA-3809-PHX-LAX,Arrival gate,44F,businesstravellogue
4773,AA-3809-PHX-LAX,Scheduled departure,2011-12-01 6:00 AM,flylouisville
4774,AA-3809-PHX-LAX,Actual departure,2011-12-01 6:10 AM,flylouisville
4775,AA-3809-PHX-LAX,Departure gate,2,flylouisville
4776,AA-3809-PHX-LAX,Scheduled arrival,2011-12-01 6:40 AM,flylouisville
4777,AA-3809-PHX-LAX,Actual arrival,2011-12-01 6:19 AM,flylouisville
4778,AA-3809-PHX-LAX,Arrival gate,44F,flylouisville
4779,AA-3809-PHX-LAX,Scheduled departure,2011-12-01 6:00 AM,flightstats
4780,AA-3809-PHX-LAX,Actual departure,2011-12-01 6:10 AM,flightstats
4781,AA-3809-PHX-LAX,Scheduled arrival,2011-12-01 6:40 AM,flightstats
4782,AA-3809-PHX-LAX,Actual arrival,2011-12-01 6:19 AM,flightstats
4783,AA-3809-PHX-LAX,Scheduled departure,2011-12-01 6:00 AM,quicktrip
4784,AA-3809-PHX-LAX,Actual departure,2011-12-01 6:10 AM,quicktrip
4785,AA-3809-PHX-LAX,Scheduled arrival,2011-12-01 6:40 AM,quicktrip
4786,AA-3809-PHX-LAX,Actual arrival,2011-12-01 6:19 AM,quicktrip
4787,AA-3809-PHX-LAX,Scheduled departure,2011-12-01 6:00 AM,world-flight-tracker
4788,AA-3809-PHX-LAX,Actual departure,2011-12-01 6:10 AM,world-flight-tracker
4789,AA-3809-PHX-LAX,Scheduled arrival,2011-12-01 6:40 AM,world-flight-tracker
4790,AA-3809-PHX-LAX,Actual arrival,2011-12-01 6:19 AM,world-flight-tracker
4791,AA-3809-PHX-LAX,Scheduled departure,2011-12-01 16:00 AM,flightview
4792,AA-3809-PHX-LAX,Actual departure,2011-12-01 16:11 AM,flightview
4793,AA-3809-PHX-LAX,Departure gate,Terminal 3 - 2,flightview
4794,AA-3809-PHX-LAX,Scheduled arrival,2011-12-01 16:40 AM,flightview
4795,AA-3809-PHX-LAX,Actual arrival,2011-12-01 16:19 AM,flightview
4796,AA-3809-PHX-LAX,Arrival gate,Terminal T4 - 44F,flightview
4797,AA-3809-PHX-LAX,Scheduled departure,2011-12-01 16:00 AM,panynj
4798,AA-3809-PHX-LAX,Actual departure,2011-12-01 16:11 AM,panynj
4799,AA-3809-PHX-LAX,Departure gate,Terminal 3 - 2,panynj
4800,AA-3809-PHX-LAX,Scheduled arrival,2011-12-01 16:40 AM,panynj
4801,AA-3809-PHX-LAX,Actual arrival,2011-12-01 16:19 AM,panynj
4802,AA-3809-PHX-LAX,Arrival gate,Terminal T4 - 44F,panynj
4803,AA-3809-PHX-LAX,Scheduled departure,2011-12-01 16:00 AM,gofox
4804,AA-3809-PHX-LAX,Actual departure,2011-12-01 16:11 AM,gofox
4805,AA-3809-PHX-LAX,Scheduled arrival,2011-12-01 16:40 AM,gofox
4806,AA-3809-PHX-LAX,Actual arrival,2011-12-01 16:19 AM,gofox
4807,AA-3809-PHX-LAX,Scheduled departure,2011-12-01 16:00 AM,foxbusiness
4808,AA-3809-PHX-LAX,Actual departure,2011-12-01 16:11 AM,foxbusiness
4809,AA-3809-PHX-LAX,Departure gate,Terminal 3 - 2,foxbusiness
4810,AA-3809-PHX-LAX,Scheduled arrival,2011-12-01 16:40 AM,foxbusiness
4811,AA-3809-PHX-LAX,Actual arrival,2011-12-01 16:19 AM,foxbusiness
4812,AA-3809-PHX-LAX,Arrival gate,Terminal T4 - 44F,foxbusiness
4813,AA-3809-PHX-LAX,Scheduled departure,2011-12-01 16:00 AM,allegiantair
4814,AA-3809-PHX-LAX,Actual departure,2011-12-01 16:11 AM,allegiantair
4815,AA-3809-PHX-LAX,Departure gate,Terminal 3 - 2,allegiantair
4816,AA-3809-PHX-LAX,Scheduled arrival,2011-12-01 16:40 AM,allegiantair
4817,AA-3809-PHX-LAX,Actual arrival,2011-12-01 16:19 AM,allegiantair
4818,AA-3809-PHX-LAX,Arrival gate,Terminal T4 - 44F,allegiantair
4819,AA-3809-PHX-LAX,Scheduled departure,2011-12-01 16:00 AM,boston
4820,AA-3809-PHX-LAX,Actual departure,2011-12-01 16:11 AM,boston
4821,AA-3809-PHX-LAX,Scheduled arrival,2011-12-01 16:40 AM,boston
4822,AA-3809-PHX-LAX,Actual arrival,2011-12-01 16:07 AM,boston
4823,AA-3809-PHX-LAX,Scheduled departure,2011-12-01 6:00 AM,travelocity
4824,AA-3809-PHX-LAX,Actual departure,2011-12-01 5:56 AM,travelocity
4825,AA-3809-PHX-LAX,Departure gate,2,travelocity
4826,AA-3809-PHX-LAX,Scheduled arrival,2011-12-01 6:40 AM,travelocity
4827,AA-3809-PHX-LAX,Actual arrival,2011-12-01 6:19 AM,travelocity
4828,AA-3809-PHX-LAX,Arrival gate,44F/T4,travelocity
4829,AA-3809-PHX-LAX,Scheduled departure,2011-12-01 16:00 AM,orbitz
4830,AA-3809-PHX-LAX,Actual departure,2011-12-01 15:56 AM,orbitz
4831,AA-3809-PHX-LAX,Departure gate,2,orbitz
4832,AA-3809-PHX-LAX,Scheduled arrival,2011-12-01 16:40 AM,orbitz
4833,AA-3809-PHX-LAX,Actual arrival,2011-12-01 16:19 AM,orbitz
4834,AA-3809-PHX-LAX,Arrival gate,44F,orbitz
4835,AA-3809-PHX-LAX,Scheduled departure,2011-12-01 6:00 AM,weather
4836,AA-3809-PHX-LAX,Scheduled arrival,2011-12-01 6:40 AM,weather
4837,AA-3809-PHX-LAX,Scheduled departure,2011-12-01 6:00 AM,ifly
4838,AA-3809-PHX-LAX,Actual departure,2011-12-01 6:10 AM,ifly
4839,AA-3809-PHX-LAX,Scheduled arrival,2011-12-01 6:40 AM,ifly
4840,AA-3809-PHX-LAX,Actual arrival,2011-12-01 6:19 AM,ifly
4841,AA-3809-PHX-LAX,Scheduled departure,2011-12-01 6:00 AM,usatoday
4842,AA-3809-PHX-LAX,Scheduled arrival,2011-12-01 6:40 AM,usatoday
4843,AA-3809-PHX-LAX,Scheduled departure,2011-12-01 6:00 AM,flightwise
4844,AA-3809-PHX-LAX,Actual departure,2011-12-01 6:10 AM,flightwise
4845,AA-3809-PHX-LAX,Departure gate,2,flightwise
4846,AA-3809-PHX-LAX,Scheduled arrival,2011-12-01 6:30 AM,flightwise
4847,AA-3809-PHX-LAX,Actual arrival,2011-12-01 6:09 AM,flightwise
4848,AA-3809-PHX-LAX,Arrival gate,44F,flightwise
4849,AA-3809-PHX-LAX,Scheduled departure,2011-12-01 6:00 AM,flightarrival
4850,AA-3809-PHX-LAX,Actual departure,2011-12-01 6:10 AM,flightarrival
4851,AA-3809-PHX-LAX,Scheduled arrival,2011-12-01 6:40 AM,flightarrival
4852,AA-3809-PHX-LAX,Actual arrival,2011-12-01 6:19 AM,flightarrival
4853,AA-2312-DFW-DTW,Scheduled departure,2011-12-01 8:25 PM,aa
4854,AA-2312-DFW-DTW,Departure gate,C39,aa
4855,AA-2312-DFW-DTW,Scheduled arrival,2011-12-01 11:50 PM,aa
4856,AA-2312-DFW-DTW,Arrival gate,D32,aa
4857,AA-2312-DFW-DTW,Scheduled departure,2011-12-01 8:25 PM,flightexplorer
4858,AA-2312-DFW-DTW,Scheduled arrival,2011-12-01 11:50 PM,flightexplorer
4859,AA-2312-DFW-DTW,Scheduled departure,2011-12-01 8:25 PM,flightaware
4860,AA-2312-DFW-DTW,Scheduled arrival,2011-12-01 11:31 PM,flightaware
4861,AA-2312-DFW-DTW,Scheduled departure,2011-12-01 8:25 PM,wunderground
4862,AA-2312-DFW-DTW,Scheduled arrival,2011-12-01 11:31 PM,wunderground
4863,AA-2312-DFW-DTW,Scheduled departure,2011-12-01 8:25 PM,flights
4864,AA-2312-DFW-DTW,Departure gate,C39,flights
4865,AA-2312-DFW-DTW,Scheduled arrival,2011-12-01 11:50 PM,flights
4866,AA-2312-DFW-DTW,Arrival gate,D32,flights
4867,AA-2312-DFW-DTW,Scheduled departure,2011-12-01 8:25 PM,businesstravellogue
4868,AA-2312-DFW-DTW,Departure gate,C39,businesstravellogue
4869,AA-2312-DFW-DTW,Scheduled arrival,2011-12-01 11:50 PM,businesstravellogue
4870,AA-2312-DFW-DTW,Arrival gate,D32,businesstravellogue
4871,AA-2312-DFW-DTW,Scheduled departure,2011-12-01 8:25 PM,flylouisville
4872,AA-2312-DFW-DTW,Departure gate,C39,flylouisville
4873,AA-2312-DFW-DTW,Scheduled arrival,2011-12-01 11:50 PM,flylouisville
4874,AA-2312-DFW-DTW,Arrival gate,D32,flylouisville
4875,AA-2312-DFW-DTW,Scheduled departure,2011-12-01 8:25 PM,flightstats
4876,AA-2312-DFW-DTW,Scheduled arrival,2011-12-01 11:50 PM,flightstats
4877,AA-2312-DFW-DTW,Scheduled departure,2011-12-01 8:25 PM,quicktrip
4878,AA-2312-DFW-DTW,Scheduled arrival,2011-12-01 11:50 PM,quicktrip
4879,AA-2312-DFW-DTW,Scheduled departure,2011-12-01 8:25 PM,world-flight-tracker
4880,AA-2312-DFW-DTW,Scheduled arrival,2011-12-01 11:50 PM,world-flight-tracker
4881,AA-2312-DFW-DTW,Scheduled departure,2011-12-01 18:25 PM,flightview
4882,AA-2312-DFW-DTW,Scheduled arrival,2011-12-01 11:50 PM,flightview
4883,AA-2312-DFW-DTW,Scheduled departure,2011-12-01 18:25 PM,panynj
4884,AA-2312-DFW-DTW,Scheduled arrival,2011-12-01 11:50 PM,panynj
4885,AA-2312-DFW-DTW,Scheduled departure,2011-12-01 18:25 PM,gofox
4886,AA-2312-DFW-DTW,Scheduled arrival,2011-12-01 11:50 PM,gofox
4887,AA-2312-DFW-DTW,Scheduled departure,2011-12-01 18:25 PM,foxbusiness
4888,AA-2312-DFW-DTW,Scheduled arrival,2011-12-01 11:50 PM,foxbusiness
4889,AA-2312-DFW-DTW,Scheduled departure,2011-12-01 18:25 PM,allegiantair
4890,AA-2312-DFW-DTW,Scheduled arrival,2011-12-01 11:50 PM,allegiantair
4891,AA-2312-DFW-DTW,Scheduled departure,2011-12-01 18:25 PM,boston
4892,AA-2312-DFW-DTW,Scheduled arrival,2011-12-01 11:50 PM,boston
4893,AA-2312-DFW-DTW,Scheduled departure,2011-12-01 8:25 PM,travelocity
4894,AA-2312-DFW-DTW,Departure gate,C39/C,travelocity
4895,AA-2312-DFW-DTW,Scheduled arrival,2011-12-01 11:50 PM,travelocity
4896,AA-2312-DFW-DTW,Arrival gate,D32,travelocity
4897,AA-2312-DFW-DTW,Scheduled departure,2011-12-01 18:25 PM,orbitz
4898,AA-2312-DFW-DTW,Departure gate,C39,orbitz
4899,AA-2312-DFW-DTW,Scheduled arrival,2011-12-01 11:50 PM,orbitz
4900,AA-2312-DFW-DTW,Arrival gate,D32,orbitz
4901,AA-2312-DFW-DTW,Scheduled departure,2011-12-01 8:25 PM,weather
4902,AA-2312-DFW-DTW,Scheduled arrival,2011-12-01 11:50 PM,weather
4903,AA-2312-DFW-DTW,Scheduled departure,2011-12-01 8:25 PM,dfw
4904,AA-2312-DFW-DTW,Departure gate,C39,dfw
4905,AA-2312-DFW-DTW,Scheduled departure,2011-12-01 18:25 PM,mytripandmore
4906,AA-2312-DFW-DTW,Departure gate,C39,mytripandmore
4907,AA-2312-DFW-DTW,Scheduled arrival,2011-12-01 11:50 PM,mytripandmore
4908,AA-2312-DFW-DTW,Arrival gate,D32,mytripandmore
4909,AA-2312-DFW-DTW,Scheduled departure,2011-12-01 8:25 PM,flightwise
4910,AA-2312-DFW-DTW,Scheduled arrival,2011-12-01 11:31 PM,flightwise
4911,AA-2312-DFW-DTW,Scheduled departure,2011-12-01 8:25 PM,flightarrival
4912,AA-2312-DFW-DTW,Scheduled arrival,2011-12-01 11:50 PM,flightarrival
4913,CO-1088-CLE-IAH,Scheduled departure,2011-12-01 8:40 AM,CO
4914,CO-1088-CLE-IAH,Actual departure,2011-12-01 8:40 AM,CO
4915,CO-1088-CLE-IAH,Scheduled arrival,2011-12-01 10:54 AM,CO
4916,CO-1088-CLE-IAH,Actual arrival,2011-12-01 10:56 AM,CO
4917,CO-1088-CLE-IAH,Scheduled departure,2011-12-01 8:40 AM,airtravelcenter
4918,CO-1088-CLE-IAH,Scheduled arrival,2011-12-01 10:54 AM,airtravelcenter
4919,CO-1088-CLE-IAH,Scheduled departure,2011-12-01 8:40 AM,myrateplan
4920,CO-1088-CLE-IAH,Scheduled arrival,2011-12-01 10:54 AM,myrateplan
4921,CO-1088-CLE-IAH,Scheduled departure,2011-12-01 8:40 AM,helloflight
4922,CO-1088-CLE-IAH,Scheduled arrival,2011-12-01 10:54 AM,helloflight
4923,CO-1088-CLE-IAH,Scheduled departure,2011-12-01 8:40 AM,flytecomm
4924,CO-1088-CLE-IAH,Scheduled arrival,2011-12-01 10:54 AM,flytecomm
4925,CO-1088-CLE-IAH,Actual departure,2011-12-01 8:40 AM,flights
4926,CO-1088-CLE-IAH,Actual arrival,2011-12-01 10:56 AM,flights
4927,CO-1088-CLE-IAH,Actual departure,2011-12-01 8:40 AM,businesstravellogue
4928,CO-1088-CLE-IAH,Actual arrival,2011-12-01 10:56 AM,businesstravellogue
4929,CO-1088-CLE-IAH,Actual departure,2011-12-01 8:40 AM,flylouisville
4930,CO-1088-CLE-IAH,Actual arrival,2011-12-01 10:56 AM,flylouisville
4931,CO-1088-CLE-IAH,Scheduled departure,2011-12-01 8:40 AM,flightstats
4932,CO-1088-CLE-IAH,Actual departure,2011-12-01 8:40 AM,flightstats
4933,CO-1088-CLE-IAH,Scheduled arrival,2011-12-01 10:54 AM,flightstats
4934,CO-1088-CLE-IAH,Actual arrival,2011-12-01 10:56 AM,flightstats
4935,CO-1088-CLE-IAH,Scheduled departure,2011-12-01 8:40 AM,quicktrip
4936,CO-1088-CLE-IAH,Actual departure,2011-12-01 8:40 AM,quicktrip
4937,CO-1088-CLE-IAH,Scheduled arrival,2011-12-01 10:54 AM,quicktrip
4938,CO-1088-CLE-IAH,Actual arrival,2011-12-01 10:56 AM,quicktrip
4939,CO-1088-CLE-IAH,Actual departure,2011-12-01 19:01 AM,flightview
4940,CO-1088-CLE-IAH,Actual arrival,2011-12-01 10:56 AM,flightview
4941,CO-1088-CLE-IAH,Actual departure,2011-12-01 19:01 AM,panynj
4942,CO-1088-CLE-IAH,Actual arrival,2011-12-01 10:56 AM,panynj
4943,CO-1088-CLE-IAH,Actual departure,2011-12-01 19:01 AM,gofox
4944,CO-1088-CLE-IAH,Actual arrival,2011-12-01 10:56 AM,gofox
4945,CO-1088-CLE-IAH,Actual departure,2011-12-01 19:01 AM,foxbusiness
4946,CO-1088-CLE-IAH,Actual arrival,2011-12-01 10:56 AM,foxbusiness
4947,CO-1088-CLE-IAH,Actual departure,2011-12-01 19:01 AM,allegiantair
4948,CO-1088-CLE-IAH,Actual arrival,2011-12-01 10:56 AM,allegiantair
4949,CO-1088-CLE-IAH,Actual departure,2011-12-01 19:01 AM,boston
4950,CO-1088-CLE-IAH,Actual arrival,2011-12-01 10:47 AM,boston
4951,CO-1088-CLE-IAH,Scheduled departure,2011-12-01 8:40 AM,travelocity
4952,CO-1088-CLE-IAH,Actual departure,2011-12-01 8:40 AM,travelocity
4953,CO-1088-CLE-IAH,Scheduled arrival,2011-12-01 10:54 AM,travelocity
4954,CO-1088-CLE-IAH,Actual arrival,2011-12-01 10:56 AM,travelocity
4955,CO-1088-CLE-IAH,Scheduled departure,2011-12-01 18:40 AM,orbitz
4956,CO-1088-CLE-IAH,Actual departure,2011-12-01 18:40 AM,orbitz
4957,CO-1088-CLE-IAH,Scheduled arrival,2011-12-01 10:54 AM,orbitz
4958,CO-1088-CLE-IAH,Actual arrival,2011-12-01 10:56 AM,orbitz
4959,CO-1088-CLE-IAH,Scheduled departure,2011-12-01 8:40 AM,weather
4960,CO-1088-CLE-IAH,Scheduled arrival,2011-12-01 10:54 AM,weather
4961,CO-1088-CLE-IAH,Actual departure,2011-12-01 19:01 AM,flightarrival
4962,CO-1088-CLE-IAH,Actual arrival,2011-12-01 10:47 AM,flightarrival
4963,AA-1165-JFK-MIA,Scheduled departure,2011-12-01 6:59 AM,aa
4964,AA-1165-JFK-MIA,Actual departure,2011-12-01 7:22 AM,aa
4965,AA-1165-JFK-MIA,Departure gate,8,aa
4966,AA-1165-JFK-MIA,Scheduled arrival,2011-12-01 10:34 AM,aa
4967,AA-1165-JFK-MIA,Actual arrival,2011-12-01 10:04 AM,aa
4968,AA-1165-JFK-MIA,Arrival gate,D21,aa
4969,AA-1165-JFK-MIA,Actual departure,2011-12-01 7:23 AM,flightexplorer
4970,AA-1165-JFK-MIA,Actual arrival,2011-12-01 9:45 AM,flightexplorer
4971,AA-1165-JFK-MIA,Actual departure,2011-12-01 7:23 AM,airtravelcenter
4972,AA-1165-JFK-MIA,Actual arrival,2011-12-01 9:45 AM,airtravelcenter
4973,AA-1165-JFK-MIA,Actual departure,2011-12-01 7:23 AM,myrateplan
4974,AA-1165-JFK-MIA,Actual arrival,2011-12-01 9:45 AM,myrateplan
4975,AA-1165-JFK-MIA,Actual departure,2011-12-01 7:23 AM,helloflight
4976,AA-1165-JFK-MIA,Actual arrival,2011-12-01 9:45 AM,helloflight
4977,AA-1165-JFK-MIA,Actual departure,2011-12-01 7:23 AM,flytecomm
4978,AA-1165-JFK-MIA,Actual arrival,2011-12-01 9:45 AM,flytecomm
4979,AA-1165-JFK-MIA,Scheduled departure,2011-12-01 6:59 AM,flightaware
4980,AA-1165-JFK-MIA,Actual departure,2011-12-01 7:22 AM,flightaware
4981,AA-1165-JFK-MIA,Departure gate,8,flightaware
4982,AA-1165-JFK-MIA,Scheduled arrival,2011-12-01 9:25 AM,flightaware
4983,AA-1165-JFK-MIA,Actual arrival,2011-12-01 9:45 AM,flightaware
4984,AA-1165-JFK-MIA,Arrival gate,D21,flightaware
4985,AA-1165-JFK-MIA,Scheduled departure,2011-12-01 6:59 AM,wunderground
4986,AA-1165-JFK-MIA,Actual departure,2011-12-01 7:22 AM,wunderground
4987,AA-1165-JFK-MIA,Departure gate,8,wunderground
4988,AA-1165-JFK-MIA,Scheduled arrival,2011-12-01 9:25 AM,wunderground
4989,AA-1165-JFK-MIA,Actual arrival,2011-12-01 9:45 AM,wunderground
4990,AA-1165-JFK-MIA,Arrival gate,D21,wunderground
4991,AA-1165-JFK-MIA,Scheduled departure,2011-12-01 6:59 AM,flights
4992,AA-1165-JFK-MIA,Actual departure,2011-12-01 7:22 AM,flights
4993,AA-1165-JFK-MIA,Departure gate,B8,flights
4994,AA-1165-JFK-MIA,Scheduled arrival,2011-12-01 10:34 AM,flights
4995,AA-1165-JFK-MIA,Actual arrival,2011-12-01 10:04 AM,flights
4996,AA-1165-JFK-MIA,Arrival gate,D21,flights
4997,AA-1165-JFK-MIA,Scheduled departure,2011-12-01 6:59 AM,businesstravellogue
4998,AA-1165-JFK-MIA,Actual departure,2011-12-01 7:22 AM,businesstravellogue
4999,AA-1165-JFK-MIA,Departure gate,B8,businesstravellogue
5000,AA-1165-JFK-MIA,Scheduled arrival,2011-12-01 10:34 AM,businesstravellogue
5001,AA-1165-JFK-MIA,Actual arrival,2011-12-01 10:04 AM,businesstravellogue
5002,AA-1165-JFK-MIA,Arrival gate,D21,businesstravellogue
5003,AA-1165-JFK-MIA,Scheduled departure,2011-12-01 6:59 AM,flylouisville
5004,AA-1165-JFK-MIA,Actual departure,2011-12-01 7:22 AM,flylouisville
5005,AA-1165-JFK-MIA,Departure gate,B8,flylouisville
5006,AA-1165-JFK-MIA,Scheduled arrival,2011-12-01 10:34 AM,flylouisville
5007,AA-1165-JFK-MIA,Actual arrival,2011-12-01 10:04 AM,flylouisville
5008,AA-1165-JFK-MIA,Arrival gate,D21,flylouisville
5009,AA-1165-JFK-MIA,Scheduled departure,2011-12-01 6:59 AM,flightstats
5010,AA-1165-JFK-MIA,Actual departure,2011-12-01 7:22 AM,flightstats
5011,AA-1165-JFK-MIA,Scheduled arrival,2011-12-01 10:34 AM,flightstats
5012,AA-1165-JFK-MIA,Actual arrival,2011-12-01 10:04 AM,flightstats
5013,AA-1165-JFK-MIA,Scheduled departure,2011-12-01 6:59 AM,quicktrip
5014,AA-1165-JFK-MIA,Actual departure,2011-12-01 7:22 AM,quicktrip
5015,AA-1165-JFK-MIA,Scheduled arrival,2011-12-01 10:34 AM,quicktrip
5016,AA-1165-JFK-MIA,Actual arrival,2011-12-01 10:04 AM,quicktrip
5017,AA-1165-JFK-MIA,Scheduled departure,2011-12-01 6:59 AM,world-flight-tracker
5018,AA-1165-JFK-MIA,Actual departure,2011-12-01 7:22 AM,world-flight-tracker
5019,AA-1165-JFK-MIA,Scheduled arrival,2011-12-01 10:34 AM,world-flight-tracker
5020,AA-1165-JFK-MIA,Actual arrival,2011-12-01 10:04 AM,world-flight-tracker
5021,AA-1165-JFK-MIA,Scheduled departure,2011-12-01 16:59 AM,flightview
5022,AA-1165-JFK-MIA,Actual departure,2011-12-01 17:23 AM,flightview
5023,AA-1165-JFK-MIA,Departure gate,Terminal 8 - 8,flightview
5024,AA-1165-JFK-MIA,Scheduled arrival,2011-12-01 10:34 AM,flightview
5025,AA-1165-JFK-MIA,Actual arrival,2011-12-01 10:04 AM,flightview
5026,AA-1165-JFK-MIA,Arrival gate,Terminal D - D21,flightview
5027,AA-1165-JFK-MIA,Scheduled departure,2011-12-01 16:59 AM,panynj
5028,AA-1165-JFK-MIA,Actual departure,2011-12-01 17:23 AM,panynj
5029,AA-1165-JFK-MIA,Departure gate,Terminal 8 - 8,panynj
5030,AA-1165-JFK-MIA,Scheduled arrival,2011-12-01 10:34 AM,panynj
5031,AA-1165-JFK-MIA,Actual arrival,2011-12-01 10:04 AM,panynj
5032,AA-1165-JFK-MIA,Arrival gate,Terminal D - D21,panynj
5033,AA-1165-JFK-MIA,Scheduled departure,2011-12-01 16:59 AM,gofox
5034,AA-1165-JFK-MIA,Actual departure,2011-12-01 17:23 AM,gofox
5035,AA-1165-JFK-MIA,Scheduled arrival,2011-12-01 10:34 AM,gofox
5036,AA-1165-JFK-MIA,Actual arrival,2011-12-01 10:04 AM,gofox
5037,AA-1165-JFK-MIA,Scheduled departure,2011-12-01 16:59 AM,foxbusiness
5038,AA-1165-JFK-MIA,Actual departure,2011-12-01 17:23 AM,foxbusiness
5039,AA-1165-JFK-MIA,Departure gate,Terminal 8 - 8,foxbusiness
5040,AA-1165-JFK-MIA,Scheduled arrival,2011-12-01 10:34 AM,foxbusiness
5041,AA-1165-JFK-MIA,Actual arrival,2011-12-01 10:04 AM,foxbusiness
5042,AA-1165-JFK-MIA,Arrival gate,Terminal D - D21,foxbusiness
5043,AA-1165-JFK-MIA,Scheduled departure,2011-12-01 16:59 AM,allegiantair
5044,AA-1165-JFK-MIA,Actual departure,2011-12-01 17:23 AM,allegiantair
5045,AA-1165-JFK-MIA,Departure gate,Terminal 8 - 8,allegiantair
5046,AA-1165-JFK-MIA,Scheduled arrival,2011-12-01 10:34 AM,allegiantair
5047,AA-1165-JFK-MIA,Actual arrival,2011-12-01 10:04 AM,allegiantair
5048,AA-1165-JFK-MIA,Arrival gate,Terminal D - D21,allegiantair
5049,AA-1165-JFK-MIA,Scheduled departure,2011-12-01 16:59 AM,boston
5050,AA-1165-JFK-MIA,Actual departure,2011-12-01 17:23 AM,boston
5051,AA-1165-JFK-MIA,Scheduled arrival,2011-12-01 10:34 AM,boston
5052,AA-1165-JFK-MIA,Actual arrival,2011-12-01 19:58 AM,boston
5053,AA-1165-JFK-MIA,Scheduled departure,2011-12-01 6:59 AM,travelocity
5054,AA-1165-JFK-MIA,Actual departure,2011-12-01 6:56 AM,travelocity
5055,AA-1165-JFK-MIA,Departure gate,8/8,travelocity
5056,AA-1165-JFK-MIA,Scheduled arrival,2011-12-01 10:34 AM,travelocity
5057,AA-1165-JFK-MIA,Actual arrival,2011-12-01 10:04 AM,travelocity
5058,AA-1165-JFK-MIA,Arrival gate,D21,travelocity
5059,AA-1165-JFK-MIA,Scheduled departure,2011-12-01 16:59 AM,orbitz
5060,AA-1165-JFK-MIA,Actual departure,2011-12-01 16:56 AM,orbitz
5061,AA-1165-JFK-MIA,Departure gate,8,orbitz
5062,AA-1165-JFK-MIA,Scheduled arrival,2011-12-01 10:34 AM,orbitz
5063,AA-1165-JFK-MIA,Actual arrival,2011-12-01 10:04 AM,orbitz
5064,AA-1165-JFK-MIA,Arrival gate,D21,orbitz
5065,AA-1165-JFK-MIA,Scheduled departure,2011-12-01 6:59 AM,weather
5066,AA-1165-JFK-MIA,Actual departure,2011-12-01 7:23 AM,weather
5067,AA-1165-JFK-MIA,Scheduled arrival,2011-12-01 10:34 AM,weather
5068,AA-1165-JFK-MIA,Actual arrival,2011-12-01 9:56 AM,weather
5069,AA-1165-JFK-MIA,Scheduled arrival,2011-12-01 10:34 AM,mia
5070,AA-1165-JFK-MIA,Scheduled departure,2011-12-01 16:59 AM,mytripandmore
5071,AA-1165-JFK-MIA,Actual departure,2011-12-01 16:56 AM,mytripandmore
5072,AA-1165-JFK-MIA,Departure gate,8,mytripandmore
5073,AA-1165-JFK-MIA,Scheduled arrival,2011-12-01 10:34 AM,mytripandmore
5074,AA-1165-JFK-MIA,Actual arrival,2011-12-01 10:04 AM,mytripandmore
5075,AA-1165-JFK-MIA,Arrival gate,D21,mytripandmore
5076,AA-415-BOS-ORD,Scheduled departure,2011-12-01 8:35 AM,aa
5077,AA-415-BOS-ORD,Actual departure,2011-12-01 8:56 AM,aa
5078,AA-415-BOS-ORD,Departure gate,B29,aa
5079,AA-415-BOS-ORD,Scheduled arrival,2011-12-01 10:40 AM,aa
5080,AA-415-BOS-ORD,Actual arrival,2011-12-01 10:16 AM,aa
5081,AA-415-BOS-ORD,Arrival gate,H12,aa
5082,AA-415-BOS-ORD,Actual departure,2011-12-01 8:55 AM,airtravelcenter
5083,AA-415-BOS-ORD,Actual arrival,2011-12-01 10:12 AM,airtravelcenter
5084,AA-415-BOS-ORD,Actual departure,2011-12-01 8:55 AM,myrateplan
5085,AA-415-BOS-ORD,Actual arrival,2011-12-01 10:12 AM,myrateplan
5086,AA-415-BOS-ORD,Actual departure,2011-12-01 8:55 AM,helloflight
