Object,Property,Value,False
Object1047,Property4,102970,"[608006, 940552, 763967, 667732, 812205, 653784, 576540, 831338, 588500, 623294, 580910, 991008, 932018, 596821, 554582, 865304, 689868, 640327, 985432, 756103]"
Object1047,Property5,488978,"[636628, 817385, 679256, 899811, 621694, 576486, 618136, 722467, 672732, 916879, 790225, 871250, 831093, 596471, 711600, 682487, 502652, 787666, 669966, 812008]"
Object1047,Property6,451584,"[622874, 522147, 876557, 582483, 527974, 905508, 814973, 561279, 568437, 745023, 756654, 615581, 627050, 658207, 821072, 527263, 807513, 995981, 592913, 707874]"
Object1047,Property7,158253,"[679865, 598968, 641580, 702197, 677433, 703174, 978542, 999093, 842812, 538151, 533972, 834292, 981429, 547228, 915590, 742706, 971227, 612218, 610995, 640664]"
Object1047,Property8,328431,"[654388, 992355, 685247, 636836, 573071, 726014, 708575, 533862, 545347, 886710, 713648, 545746, 653795, 580480, 837182, 574561, 662361, 528760, 802402, 877090]"
Object1047,Property9,417259,"[668628, 791114, 794095, 556404, 559101, 532221, 806251, 501554, 806438, 809043, 625956, 704796, 916684, 701153, 702135, 600833, 779321, 901240, 731697, 817540]"
Object1047,Property10,178115,"[500830, 754493, 563505, 510226, 905334, 985061, 556242, 564227, 803674, 846423, 741159, 690873, 982934, 515166, 884666, 580453, 827612, 643131, 613883, 864573]"
Object1048,Property1,478396,"[878065, 711670, 641236, 907861, 767249, 924306, 710030, 865119, 774345, 516356, 579937, 732003, 585594, 783977, 963083, 930108, 970914, 642998, 816506, 958298]"
Object1048,Property2,348858,"[942373, 901415, 849820, 687956, 597385, 770231, 509377, 578217, 672249, 613705, 600039, 834588, 737547, 739874, 833939, 961746, 722121, 579011, 755737, 952789]"
Object1048,Property3,170952,"[526003, 848332, 763693, 702804, 799293, 727753, 657918, 969436, 803970, 538699, 765226, 865709, 684119, 584756, 879022, 822745, 668846, 836026, 670018, 883968]"
Object1048,Property4,160761,"[855869, 886963, 645199, 518391, 872454, 541865, 684032, 803676, 761816, 739567, 806817, 534851, 757151, 824152, 656217, 704341, 760930, 784963, 696324, 623455]"
Object1048,Property5,432565,"[636520, 718861, 550756, 877679, 785711, 992876, 991355, 646680, 842654, 514706, 646249, 779527, 626419, 734369, 833216, 928004, 593774, 796736, 593179, 834956]"
Object1048,Property6,373084,"[828053, 508474, 984021, 532792, 539111, 910540, 772368, 616676, 617968, 972937, 796137, 875843, 833078, 845547, 702836, 812453, 616727, 529087, 599570, 789625]"
Object1048,Property7,436191,"[738735, 808325, 655218, 963175, 727953, 971265, 752136, 529113, 734977, 608544, 981843, 895718, 941515, 991396, 517505, 608098, 671339, 536639, 669230, 687764]"
Object1048,Property8,133536,"[870505, 559195, 970826, 693943, 724410, 524232, 936697, 508566, 674065, 711294, 816929, 863698, 810863, 618782, 947179, 914440, 939247, 737025, 614477, 800789]"
Object1048,Property9,298064,"[751643, 672850, 728817, 527186, 808833, 758757, 789496, 560068, 530892, 780718, 957330, 917194, 595978, 942606, 670039, 800853, 890643, 761129, 680089, 571816]"
Object1048,Property10,333955,"[902058, 672243, 609395, 546639, 954125, 697401, 873905, 996017, 699879, 722759, 527465, 583281, 726539, 904776, 830157, 949835, 657157, 523678, 801039, 611978]"
Object1049,Property1,432032,"[587924, 676204, 842832, 582591, 730786, 967472, 752136, 717062, 725054, 821837, 956568, 705611, 900739, 625939, 757308, 658983, 587222, 670826, 664613, 921825]"
Object1049,Property2,284654,"[642014, 951574, 951210, 771779, 786610, 691263, 837931, 501472, 960376, 764890, 734897, 928960, 750620, 885561, 694748, 624277, 535818, 852985, 680881, 656205]"
Object1049,Property3,484928,"[886252, 976855, 630344, 823640, 592833, 513419, 833500, 737163, 742742, 933672, 783169, 787473, 554313, 700650, 974656, 575452, 731338, 578283, 577254, 503293]"
Object1049,Property4,468300,"[726963, 760225, 785257, 633676, 865845, 946991, 625953, 555163, 853173, 881084, 616433, 832673, 814946, 766951, 760041, 747838, 861041, 938822, 689279, 681106]"
Object1049,Property5,117920,"[703123, 575452, 668848, 896996, 774636, 811690, 686800, 524019, 957194, 952563, 551735, 899232, 627003, 554291, 559328, 730461, 541998, 943967, 567601, 502672]"
Object1049,Property6,119333,"[790928, 845021, 775229, 527564, 965428, 798683, 686357, 775715, 629044, 920604, 627648, 781602, 881474, 740073, 641694, 873374, 525116, 748249, 917325, 891675]"
Object1049,Property7,202872,"[647613, 766938, 980691, 686462, 817333, 639869, 733280, 544092, 880623, 954187, 885309, 881089, 874016, 650553, 995075, 591260, 511930, 569682, 590026, 508318]"
Object1049,Property8,490925,"[653511, 685287, 647778, 865836, 501350, 922441, 845300, 809627, 908488, 978460, 591155, 543241, 704283, 649025, 688584, 501952, 585482, 985967, 521460, 653760]"
Object1049,Property9,366464,"[663348, 683249, 622040, 574452, 711360, 946072, 920962, 514486, 779896, 913282, 727998, 575975, 975478, 975146, 803244, 531687, 893148, 810502, 621117, 690113]"
Object1049,Property10,268700,"[792991, 916710, 996976, 954659, 884127, 951175, 886754, 825317, 627872, 765145, 985549, 713893, 602259, 993146, 905890, 589546, 577709, 561027, 584870, 664280]"
Object1050,Property1,410652,"[527073, 990951, 660441, 956752, 581914, 745366, 935889, 568542, 538718, 581489, 922523, 568503, 904578, 993519, 716320, 875930, 978442, 543597, 882538, 868083]"
Object1050,Property2,185508,"[736368, 849085, 646302, 589268, 588212, 885378, 848893, 701094, 980266, 683592, 520786, 665202, 936539, 547624, 666538, 726923, 514286, 711871, 791749, 743572]"
Object1050,Property3,252445,"[607457, 887999, 831623, 557792, 677362, 967851, 780874, 769181, 877814, 813608, 699535, 776842, 523207, 876615, 584556, 764393, 503017, 750751, 819289, 759607]"
Object1050,Property4,336453,"[767073, 549359, 565799, 897526, 696380, 718093, 826564, 536404, 957211, 704554, 874840, 606134, 623284, 791385, 750730, 891882, 506562, 998808, 817009, 640428]"
Object1050,Property5,344261,"[647595, 500105, 992828, 707943, 946021, 687276, 997741, 807090, 510129, 854229, 652564, 726143, 679111, 827595, 784419, 520532, 885260, 760501, 871341, 655455]"
Object1050,Property6,233965,"[820779, 678635, 927962, 928135, 639024, 522949, 850568, 517407, 518517, 595360, 602532, 725910, 706478, 907159, 955388, 722190, 962458, 970718, 743178, 618338]"
Object1050,Property7,151934,"[758222, 862902, 512228, 713111, 989656, 832807, 757632, 673541, 982659, 690859, 711117, 681996, 947516, 897876, 578910, 617608, 933052, 990692, 555445, 862844]"
Object1050,Property8,120759,"[959164, 696258, 968225, 910087, 841863, 683758, 841174, 722720, 710052, 631854, 540590, 788253, 605517, 573105, 785057, 598602, 593431, 697720, 609955, 602929]"
Object1050,Property9,434915,"[838052, 917220, 700196, 664696, 663515, 504791, 801413, 858779, 927488, 809497, 643674, 775261, 947698, 564530, 821958, 911680, 808237, 619107, 591130, 654136]"
Object1050,Property10,174687,"[936927, 892450, 682114, 713551, 944048, 769379, 996707, 873629, 696082, 612392, 678169, 533308, 793396, 554400, 841157, 932587, 863114, 693803, 708741, 630293]"
Object1051,Property1,356655,"[938243, 560503, 543019, 774170, 980051, 603924, 583852, 950158, 761466, 780696, 767073, 704366, 942469, 599849, 883730, 569832, 782918, 655176, 587647, 856082]"
Object1051,Property2,382827,"[906749, 725085, 615934, 531070, 809789, 661309, 609932, 797789, 871244, 619489, 748690, 860433, 720838, 752692, 942687, 814041, 832210, 991806, 739494, 577145]"
Object1051,Property3,115404,"[765198, 915860, 769891, 758047, 860459, 517266, 570908, 539154, 558327, 966814, 948130, 591973, 543519, 670425, 937298, 980653, 631375, 941662, 845488, 907400]"
Object1051,Property4,276955,"[767958, 637715, 976111, 997419, 570793, 907566, 982589, 556549, 704843, 994798, 855935, 986786, 754597, 985416, 531582, 993158, 675585, 919855, 693187, 911967]"
Object1051,Property5,471126,"[993699, 661095, 877311, 622301, 834809, 851494, 879512, 585046, 942999, 776071, 718138, 775485, 594723, 932285, 571497, 673865, 556305, 631784, 771826, 741998]"
Object1051,Property6,442824,"[974272, 870542, 696190, 583434, 564334, 673501, 523727, 909619, 676535, 562906, 691673, 733203, 746610, 722964, 975061, 780138, 693195, 560482, 913255, 778178]"
Object1051,Property7,175721,"[503454, 844321, 735075, 973815, 890859, 865783, 512536, 554077, 836296, 658872, 851740, 568149, 656975, 759159, 927715, 921532, 925663, 552465, 854447, 799577]"
Object1051,Property8,238623,"[501389, 999689, 743055, 734648, 997990, 936291, 619540, 510753, 957755, 777430, 771145, 562900, 572032, 711546, 877516, 956114, 502055, 564004, 829169, 894630]"
Object1051,Property9,457880,"[560268, 891647, 841381, 734464, 718765, 951235, 945450, 668722, 738941, 644278, 809387, 844394, 904226, 500592, 992610, 936197, 594920, 688266, 855851, 800065]"
Object1051,Property10,104686,"[848179, 534396, 886690, 532563, 838058, 623545, 782587, 990842, 758446, 673183, 969274, 596337, 599860, 897797, 664528, 760624, 947202, 724698, 600195, 622472]"
Object1052,Property1,286767,"[507569, 898724, 828506, 952137, 886821, 579473, 933164, 713014, 740946, 871823, 548003, 623250, 995910, 753580, 944975, 921918, 730502, 628858, 579819, 985294]"
Object1052,Property2,340484,"[925466, 775378, 573956, 620484, 988864, 987878, 508010, 610207, 706647, 701317, 591307, 788695, 937405, 624632, 759615, 866996, 531364, 947570, 579882, 661800]"
Object1052,Property3,173909,"[920746, 993276, 791731, 762980, 685717, 797789, 811949, 888386, 952353, 976069, 938046, 969411, 915858, 687771, 604972, 821045, 637990, 702611, 553918, 836829]"
Object1052,Property4,183406,"[994045, 586078, 849415, 608169, 718299, 606965, 680529, 974796, 883215, 607646, 658080, 800235, 951609, 881548, 983586, 678496, 856111, 503350, 587015, 882866]"
Object1052,Property5,340205,"[937369, 799564, 848001, 537491, 955379, 703048, 951807, 915445, 508413, 876920, 923109, 682969, 633906, 848160, 965435, 728323, 820429, 718528, 533294, 786321]"
Object1052,Property6,297567,"[907297, 996343, 945010, 969243, 728846, 963946, 591404, 501732, 682992, 581833, 675081, 823492, 891963, 851153, 577135, 570087, 863394, 985182, 871990, 508191]"
Object1052,Property7,426620,"[500368, 685735, 913048, 818282, 760309, 874356, 830340, 661653, 613531, 794265, 640172, 593457, 566383, 632559, 907381, 591339, 789551, 550463, 707671, 603903]"
Object1052,Property8,190919,"[657683, 772421, 680945, 642992, 662272, 962125, 588576, 916764, 973187, 846989, 779290, 823058, 735777, 696338, 981370, 919881, 783453, 641524, 675109, 987748]"
Object1052,Property9,254174,"[610099, 991859, 604325, 980051, 730778, 658432, 674277, 562155, 777397, 973244, 807242, 914497, 535249, 609355, 708120, 516005, 946426, 643386, 886910, 662533]"
Object1052,Property10,270974,"[821617, 655041, 836243, 827933, 794672, 804757, 908815, 812809, 939965, 577452, 773263, 519129, 711980, 824896, 651300, 588869, 689608, 724124, 951399, 694861]"
Object1053,Property1,158187,"[803563, 941327, 653703, 583992, 966696, 980958, 627697, 809485, 879388, 824600, 816569, 931190, 551542, 531766, 716119, 521117, 968628, 736661, 610523, 911273]"
Object1053,Property2,388882,"[605113, 511495, 978220, 643854, 741158, 835087, 646541, 885964, 569929, 511319, 582969, 679491, 901103, 590465, 819072, 991102, 795133, 730073, 500505, 658972]"
Object1053,Property3,393193,"[571777, 963245, 616453, 729340, 661852, 637965, 798342, 546852, 923520, 962726, 535574, 942650, 715437, 854282, 848202, 818191, 899023, 545266, 516476, 871262]"
Object1053,Property4,114127,"[565287, 799463, 587657, 543799, 607484, 792545, 918160, 726878, 624162, 683897, 910587, 882595, 931343, 887135, 662551, 820834, 506734, 526656, 849255, 573575]"
Object1053,Property5,482811,"[521704, 599972, 643517, 717098, 898844, 830959, 638082, 894076, 520763, 870848, 539470, 813256, 508843, 942627, 995398, 740840, 880188, 900715, 957865, 753608]"
Object1053,Property6,250123,"[590040, 859336, 732175, 860813, 639078, 694698, 872602, 676312, 928509, 973066, 805440, 796590, 941581, 665617, 947976, 994808, 501834, 690473, 965001, 999346]"
Object1053,Property7,367042,"[614178, 680898, 538516, 940784, 526424, 775154, 528626, 955188, 782383, 810557, 810327, 542126, 949807, 713401, 680208, 715860, 786905, 941926, 765344, 614293]"
Object1053,Property8,444665,"[821058, 820291, 572261, 604839, 517661, 853945, 941834, 941614, 529834, 951504, 888724, 735492, 595027, 892555, 639907, 660688, 936342, 969090, 868315, 661815]"
Object1053,Property9,404579,"[611626, 557990, 856227, 798171, 588652, 595842, 640918, 634151, 819486, 805453, 957050, 618196, 802425, 647290, 616130, 952119, 627395, 552701, 861638, 806086]"
Object1053,Property10,189471,"[667003, 511545, 856961, 737672, 525855, 903835, 668331, 882336, 882438, 540363, 870941, 654820, 791198, 907752, 735175, 806331, 549141, 565009, 569219, 559281]"
Object1054,Property1,441493,"[830469, 598883, 847150, 533367, 564073, 546523, 696894, 511815, 525608, 501409, 896716, 663447, 605502, 854192, 585325, 849661, 906560, 984232, 699000, 875732]"
Object1054,Property2,443811,"[683208, 508169, 779143, 515141, 994526, 630827, 560071, 853976, 653498, 705235, 953173, 913589, 977001, 888767, 716158, 613146, 642783, 572192, 867321, 740144]"
Object1054,Property3,145095,"[913656, 877076, 997327, 997616, 965077, 720372, 602795, 958153, 855519, 919388, 998059, 559257, 737732, 660848, 692868, 842177, 662455, 840291, 692444, 531018]"
Object1054,Property4,398815,"[722601, 904518, 568600, 856541, 878567, 802089, 749421, 658215, 676762, 841849, 506022, 613378, 634750, 679988, 729604, 579236, 701555, 717153, 647122, 694752]"
Object1054,Property5,348194,"[637905, 797539, 910293, 830349, 872683, 512153, 678364, 903373, 520316, 636323, 757924, 799596, 919861, 523971, 982295, 572948, 602993, 951160, 518343, 697304]"
Object1054,Property6,492695,"[823505, 637563, 724714, 692639, 924107, 723026, 760685, 988540, 625424, 593245, 713612, 839936, 533236, 537415, 638996, 912404, 936938, 517412, 697306, 730982]"
Object1054,Property7,402739,"[668501, 528993, 984370, 705023, 795185, 858602, 840179, 854419, 715381, 695629, 941428, 680986, 832254, 742847, 866034, 639809, 942930, 945665, 827366, 843712]"
Object1054,Property8,219722,"[586885, 536850, 785967, 619266, 748881, 565153, 643145, 891352, 723837, 869440, 900145, 695869, 905572, 587429, 603951, 752820, 953866, 792195, 731579, 606041]"
Object1054,Property9,285915,"[944895, 674944, 545074, 611133, 611659, 984700, 522917, 505895, 897302, 508241, 828849, 785271, 597788, 569721, 657195, 935741, 653939, 913785, 863694, 505324]"
Object1054,Property10,184207,"[984092, 613147, 553844, 887641, 946335, 888742, 636396, 722833, 759193, 803421, 900325, 739366, 532112, 926181, 867118, 675750, 806375, 702719, 742685, 930276]"
Object1055,Property1,167287,"[925951, 526720, 533610, 706582, 544700, 812993, 520450, 503602, 712593, 537518, 667495, 540345, 961157, 869258, 954981, 783323, 894601, 719199, 922883, 870658]"
Object1055,Property2,256192,"[999536, 661343, 889359, 730915, 597155, 598606, 833556, 816357, 702943, 662767, 800583, 740590, 889356, 718468, 618808, 636651, 774028, 753780, 503579, 963644]"
Object1055,Property3,462184,"[586728, 590275, 878665, 608067, 788132, 723582, 697177, 990543, 661931, 647972, 514664, 921314, 705892, 633189, 509166, 551645, 913261, 635776, 969455, 898796]"
Object1055,Property4,178283,"[955127, 627775, 682331, 782145, 790672, 656074, 637833, 553618, 694159, 667034, 541813, 646504, 855538, 502519, 532369, 740464, 837628, 718481, 530547, 675903]"
Object1055,Property5,447195,"[581558, 525531, 611774, 510677, 941529, 754193, 971517, 522167, 966769, 510534, 531752, 829723, 834567, 988862, 658902, 981124, 823180, 608681, 846810, 627670]"
Object1055,Property6,350909,"[861788, 810941, 961468, 503995, 960201, 737207, 551162, 632338, 674774, 746335, 561505, 623514, 954756, 846933, 961900, 933591, 661097, 505818, 683368, 845388]"
Object1055,Property7,302230,"[705100, 507591, 746605, 557223, 669254, 518581, 831564, 901956, 713458, 861666, 652674, 586997, 947228, 957208, 967415, 906087, 999282, 768980, 500451, 614657]"
Object1055,Property8,487006,"[992249, 797200, 546978, 571261, 639058, 786019, 852067, 788684, 975218, 560699, 932727, 925944, 726750, 874783, 782926, 806383, 512059, 637258, 826020, 802459]"
Object1055,Property9,128386,"[690144, 820632, 624124, 824435, 856758, 789967, 656661, 523882, 906084, 642137, 873097, 770656, 688335, 602837, 661575, 885224, 927178, 951324, 515178, 552124]"
Object1055,Property10,264917,"[904724, 975367, 747968, 928942, 820989, 660282, 590130, 905254, 994742, 548457, 904122, 642988, 660878, 932993, 925333, 714059, 693060, 730686, 952167, 844018]"
Object1056,Property1,445044,"[844054, 544650, 528433, 629202, 529864, 570207, 630028, 839961, 909864, 709538, 575118, 627978, 705175, 631123, 794823, 925550, 940826, 873087, 770946, 912504]"
Object1056,Property2,423554,"[839185, 596859, 543844, 808594, 938724, 864652, 977106, 905327, 779024, 978020, 837740, 943251, 658879, 897993, 637621, 827407, 533469, 920406, 947002, 591347]"
Object1056,Property3,192105,"[722945, 712358, 880323, 586084, 580254, 833674, 754762, 548496, 841072, 843687, 792438, 608819, 966166, 551865, 752413, 995603, 680801, 853890, 934952, 937043]"
Object1056,Property4,392600,"[708028, 527005, 959029, 584669, 677552, 879241, 624606, 768606, 749782, 994645, 659391, 701628, 583195, 522438, 583424, 960943, 842970, 503426, 646996, 932832]"
Object1056,Property5,489383,"[558528, 592395, 679816, 556300, 941058, 981739, 863370, 502740, 673404, 637335, 825651, 715940, 959340, 799906, 981793, 810308, 650716, 704413, 749902, 996803]"
Object1056,Property6,425878,"[945922, 714418, 685778, 587325, 754032, 587639, 588157, 523385, 720498, 880197, 893694, 735214, 966427, 525572, 720129, 502768, 850233, 753486, 866428, 553141]"
Object1056,Property7,101640,"[978644, 572272, 663308, 531931, 699582, 833721, 602159, 662650, 790682, 583722, 620235, 799767, 693715, 734209, 628062, 642314, 667616, 781674, 518494, 531136]"
Object1056,Property8,355429,"[758583, 618479, 595053, 589168, 942455, 547370, 844736, 568131, 935697, 501848, 760696, 929885, 994196, 910447, 650495, 873368, 635919, 863912, 667428, 701660]"
Object1056,Property9,444808,"[876198, 842021, 717059, 934170, 627725, 782263, 929217, 640242, 807107, 890831, 955365, 864069, 969818, 708992, 573875, 964570, 764637, 963793, 631253, 849603]"
Object1056,Property10,121886,"[580338, 720916, 823953, 612666, 736778, 587543, 810616, 669754, 636627, 754706, 626801, 790182, 549000, 742180, 698197, 812801, 755657, 775858, 886646, 565003]"
Object1057,Property1,459142,"[529761, 540514, 573990, 580718, 923906, 667610, 938278, 842400, 615047, 522389, 885783, 924348, 553092, 660418, 680909, 942111, 843368, 981331, 913113, 623163]"
Object1057,Property2,142840,"[718963, 569221, 503633, 605905, 981493, 576762, 512751, 526262, 601566, 654959, 859222, 876027, 572224, 803076, 794422, 670613, 785054, 827194, 775672, 922138]"
Object1057,Property3,441906,"[622983, 967759, 849295, 665544, 694412, 851934, 765584, 985409, 911515, 819841, 745354, 501569, 834125, 681724, 960434, 659055, 878409, 699317, 855458, 862576]"
Object1057,Property4,234404,"[604102, 761876, 579456, 507186, 723372, 911885, 570595, 861538, 938613, 511165, 597294, 862348, 572263, 798776, 531054, 634239, 787168, 516885, 506134, 852523]"
Object1057,Property5,125894,"[844100, 830059, 946023, 684873, 684048, 556353, 750417, 923252, 631236, 748174, 597715, 800276, 706035, 684638, 574739, 534953, 763416, 597100, 775336, 737880]"
Object1057,Property6,458016,"[733428, 639405, 697781, 539448, 761052, 569350, 542519, 607753, 568913, 954444, 716677, 629908, 702869, 595685, 859653, 743954, 885317, 895042, 855145, 807253]"
Object1057,Property7,449299,"[757085, 745543, 955834, 557306, 510519, 604321, 877285, 596560, 580913, 691492, 720228, 995134, 876333, 640037, 859312, 592973, 579871, 551713, 992691, 612297]"
Object1057,Property8,372838,"[737272, 700203, 777597, 930750, 910331, 904525, 733520, 884834, 611554, 797390, 996954, 527865, 757935, 502247, 846590, 674907, 694800, 523715, 540404, 529616]"
Object1057,Property9,130129,"[750692, 728142, 729729, 832385, 968058, 584832, 532337, 964740, 729526, 993298, 720679, 869832, 804141, 605269, 723649, 791132, 877199, 641310, 733701, 866836]"
Object1057,Property10,216205,"[505848, 721625, 865267, 812627, 991341, 869109, 935613, 540233, 862476, 911686, 600508, 698178, 793012, 811316, 844092, 920295, 990617, 554042, 868228, 700379]"
Object1058,Property1,341158,"[876760, 811688, 586415, 957163, 545916, 766848, 829009, 768423, 775439, 888892, 554832, 813299, 890951, 991531, 545282, 538948, 839002, 528072, 846672, 582632]"
Object1058,Property2,422568,"[675645, 565477, 625423, 791416, 604072, 609722, 841991, 881360, 876505, 882016, 884706, 595173, 928540, 877367, 709673, 588877, 558048, 828562, 710087, 781468]"
Object1058,Property3,100052,"[634857, 962468, 608868, 821568, 868176, 529176, 767690, 762771, 735433, 884652, 633930, 982310, 935543, 677203, 826396, 975239, 898776, 820947, 800836, 587163]"
Object1058,Property4,260471,"[854261, 611257, 855934, 541099, 873466, 674958, 775043, 836058, 675978, 603978, 949239, 817709, 891550, 623551, 592387, 765615, 906794, 596974, 693143, 792417]"
Object1058,Property5,263795,"[634132, 570782, 654102, 657678, 687254, 532747, 655203, 612383, 553945, 753756, 533773, 836236, 959947, 600063, 902380, 978178, 756204, 595794, 897390, 787517]"
Object1058,Property6,194566,"[817270, 976898, 610230, 896068, 704347, 502202, 861568, 856753, 855510, 625892, 947491, 513643, 697202, 830280, 844403, 874877, 995726, 642910, 769136, 695521]"
Object1058,Property7,416230,"[833453, 888180, 918349, 539230, 514989, 699257, 635605, 808464, 652438, 902618, 799496, 936095, 903763, 754253, 724353, 825100, 942767, 888302, 867405, 583813]"
Object1058,Property8,363325,"[947197, 597218, 556608, 649355, 534622, 819330, 546599, 830752, 885572, 585091, 845301, 671017, 839289, 756893, 916553, 971503, 711018, 857154, 844258, 782668]"
Object1058,Property9,163632,"[977703, 517763, 704327, 829973, 658451, 774474, 896888, 689763, 631049, 738488, 997568, 601316, 592264, 863129, 740943, 600630, 909078, 560897, 787451, 922309]"
Object1058,Property10,230835,"[698684, 954844, 900344, 545402, 979522, 684303, 954746, 772306, 940315, 920822, 899303, 691582, 530310, 631163, 746296, 915679, 840379, 730655, 834076, 651628]"
Object1059,Property1,452322,"[994620, 999868, 581233, 959842, 678453, 983510, 887899, 674961, 631435, 779856, 510905, 937137, 801710, 932758, 839869, 588107, 668129, 707455, 773512, 555043]"
Object1059,Property2,335764,"[828076, 677020, 630123, 646652, 546360, 847523, 932911, 779313, 670871, 876100, 938760, 527233, 516624, 505698, 951832, 654774, 532504, 760423, 835503, 950831]"
Object1059,Property3,194575,"[820389, 921447, 993185, 585516, 677986, 743825, 923519, 515088, 593996, 835543, 758292, 932930, 515729, 749486, 630120, 702164, 673777, 950167, 644139, 855879]"
Object1059,Property4,276012,"[811300, 864847, 638944, 636650, 748396, 514360, 568588, 837231, 713207, 685976, 839611, 557419, 774475, 937078, 948034, 812366, 644911, 723286, 829531, 815099]"
Object1059,Property5,256896,"[667645, 851028, 656718, 789743, 884177, 748126, 669253, 963894, 959520, 875947, 865657, 963814, 602177, 586519, 699265, 786197, 948571, 689969, 737749, 674785]"
Object1059,Property6,244641,"[662611, 785748, 552120, 787854, 742139, 724926, 826893, 588289, 847165, 928688, 967620, 892999, 578368, 652243, 626177, 604162, 841365, 763209, 758428, 945580]"
Object1059,Property7,127564,"[937411, 829839, 731385, 940785, 810725, 557421, 878460, 972965, 624757, 560726, 892161, 579772, 609015, 688086, 812766, 899917, 720378, 574312, 913126, 937491]"
Object1059,Property8,393593,"[636099, 669515, 618146, 827701, 695995, 773018, 648351, 917112, 854145, 548401, 877220, 800899, 848379, 602513, 872516, 530753, 835891, 945302, 714640, 869327]"
Object1059,Property9,371815,"[994636, 689111, 957771, 508033, 806114, 677694, 889890, 913764, 791995, 773615, 962243, 764891, 641431, 501138, 796545, 602846, 850012, 670856, 834852, 749290]"
Object1059,Property10,284333,"[974821, 548448, 922816, 952763, 506126, 865546, 574099, 689100, 855904, 789108, 863770, 861380, 715916, 949162, 718075, 657194, 979231, 703993, 981892, 671699]"
Object1060,Property1,318837,"[829292, 518340, 978634, 712154, 547367, 576269, 542696, 580480, 612649, 658130, 509090, 952356, 776049, 559982, 727928, 661438, 651565, 603652, 841678, 834995]"
Object1060,Property2,220425,"[556198, 881708, 784764, 727510, 870663, 807272, 631546, 961471, 964662, 865008, 618359, 890170, 849695, 901593, 820885, 729629, 584791, 547989, 537909, 576265]"
Object1060,Property3,202826,"[574177, 635257, 957855, 599897, 598400, 987906, 838118, 844064, 714538, 633531, 904778, 836449, 510225, 781270, 604001, 553929, 647510, 806587, 692665, 549503]"
Object1060,Property4,256079,"[911234, 811222, 612251, 630643, 968194, 674430, 735750, 565314, 868427, 865536, 962560, 993266, 739468, 935443, 915103, 670189, 870310, 798262, 561254, 819396]"
Object1060,Property5,203827,"[794112, 661703, 742252, 696827, 507183, 721080, 961480, 780024, 992903, 857840, 558449, 612371, 611241, 671992, 647981, 522492, 624781, 827180, 895352, 764988]"
Object1060,Property6,311210,"[519213, 549125, 818818, 614214, 727799, 740662, 683840, 941087, 727252, 805599, 641537, 887007, 790342, 894728, 529207, 785290, 814475, 522243, 718757, 691294]"
Object1060,Property7,484612,"[942761, 786157, 884184, 690785, 850295, 858250, 935406, 755231, 831227, 747262, 512308, 767626, 901360, 835172, 560634, 675228, 770162, 808641, 753228, 656685]"
Object1060,Property8,368268,"[764135, 657880, 755735, 604047, 850502, 851179, 991030, 625680, 618543, 667196, 747059, 989198, 597814, 743974, 747680, 761200, 581950, 570532, 761795, 576906]"
Object1060,Property9,291516,"[707830, 831730, 933469, 901031, 775788, 853106, 857249, 774567, 580135, 653290, 509976, 658714, 987680, 609445, 930592, 966836, 562248, 629242, 836604, 890446]"
Object1060,Property10,323308,"[825107, 941413, 978502, 944010, 832849, 750669, 556271, 971644, 611961, 681925, 598438, 845719, 940998, 738415, 710752, 544234, 701582, 910061, 864176, 957995]"
Object1061,Property1,397027,"[566800, 535772, 724973, 925771, 740322, 654483, 658180, 739151, 973558, 823744, 500438, 727308, 665014, 532692, 777804, 886061, 668440, 891825, 973941, 768913]"
Object1061,Property2,111752,"[872884, 722912, 924685, 650232, 575211, 934330, 761697, 678256, 701878, 953436, 519986, 949513, 791325, 566191, 840744, 598308, 645970, 797977, 631543, 866052]"
Object1061,Property3,484119,"[605995, 812844, 557993, 635114, 979659, 943611, 949161, 553796, 620861, 827383, 507644, 861582, 676589, 822126, 680335, 699966, 748899, 984985, 764851, 525424]"
Object1061,Property4,208482,"[753572, 741969, 569728, 538422, 965459, 900619, 538806, 768210, 892812, 659316, 727735, 677383, 501183, 996992, 859668, 903409, 680505, 817308, 592762, 902822]"
Object1061,Property5,322545,"[645555, 762993, 550387, 624303, 800148, 578316, 585506, 505968, 783203, 793196, 831625, 731696, 847788, 584911, 939985, 674158, 528531, 731634, 554769, 703919]"
Object1061,Property6,154256,"[699172, 699568, 789547, 641460, 805050, 873447, 970248, 800157, 521638, 573687, 696918, 599566, 519760, 612728, 565875, 965116, 750967, 550858, 516094, 742002]"
Object1061,Property7,287675,"[516998, 527952, 991983, 686878, 901317, 660868, 893929, 535436, 656714, 702207, 913333, 839298, 944109, 669892, 591190, 810768, 880927, 707441, 858220, 521968]"
Object1061,Property8,482650,"[975149, 897442, 595004, 698989, 551083, 980852, 672457, 543291, 977319, 680634, 876564, 922663, 731755, 822425, 656854, 909959, 727439, 622802, 754206, 925981]"
Object1061,Property9,117992,"[652681, 807334, 765493, 868573, 862805, 748217, 536476, 818405, 928647, 517311, 551257, 870694, 987835, 543067, 850844, 826946, 681976, 707802, 892527, 915787]"
Object1061,Property10,248666,"[596823, 767486, 564952, 607163, 757640, 736364, 633161, 915686, 929376, 894397, 939704, 952723, 832616, 613497, 927129, 862133, 940951, 734497, 853660, 841933]"
