Object,Property,Value,False
Object589,Property7,447222,"[904528, 533226, 759600, 870294, 774104, 551690, 584806, 534449, 624092, 672461, 615925, 832884, 852387, 933838, 559268, 508644, 901816, 772621, 689829, 857673]"
Object589,Property8,335391,"[584162, 841868, 945484, 502334, 680455, 953258, 875229, 990903, 590510, 630909, 671789, 938229, 634060, 526488, 666570, 610875, 773409, 810414, 525693, 999897]"
Object589,Property9,288807,"[696990, 999929, 885620, 737196, 921524, 791632, 841928, 801431, 863864, 883951, 580408, 710778, 978079, 710319, 746020, 947873, 904521, 778043, 901722, 882650]"
Object589,Property10,127476,"[617723, 716235, 599484, 638628, 813065, 595900, 713352, 880948, 745397, 990939, 905974, 686581, 666965, 868414, 913680, 885387, 756657, 549488, 814802, 838790]"
Object590,Property1,262769,"[933185, 923211, 676704, 535138, 677610, 929913, 822983, 555766, 822337, 786370, 571125, 782725, 588680, 511087, 550426, 872202, 958310, 568693, 832641, 823133]"
Object590,Property2,275111,"[625131, 829678, 889728, 619185, 510272, 772210, 627176, 953618, 925318, 594480, 980290, 513405, 643809, 580074, 871914, 865409, 520169, 654575, 979270, 737108]"
Object590,Property3,110363,"[648456, 774660, 662188, 736622, 789864, 766379, 816044, 800521, 865957, 798979, 815878, 743528, 776079, 871122, 974622, 808726, 975987, 927650, 822307, 526573]"
Object590,Property4,231633,"[815453, 521513, 665243, 600679, 630662, 855438, 604766, 791180, 699468, 998002, 726268, 864402, 790044, 625976, 832691, 960998, 812606, 529448, 824355, 536132]"
Object590,Property5,442718,"[769549, 583424, 691636, 825210, 865051, 959508, 741106, 546909, 595403, 782500, 962238, 791825, 551022, 614377, 711610, 908484, 786865, 571861, 964528, 930040]"
Object590,Property6,474128,"[798273, 852620, 769153, 841933, 556871, 730931, 997175, 698639, 909315, 736355, 636150, 651359, 898420, 529363, 731431, 572689, 780545, 540368, 982560, 766393]"
Object590,Property7,323560,"[972004, 784023, 709736, 644549, 672247, 531993, 615658, 657693, 682182, 507145, 693034, 681585, 911669, 589138, 898889, 980466, 864678, 726243, 691982, 777499]"
Object590,Property8,183733,"[521614, 569882, 801832, 809399, 891154, 655351, 754087, 588464, 762609, 946532, 638317, 511460, 536433, 548734, 714028, 549005, 821201, 850425, 994095, 751941]"
Object590,Property9,435590,"[745479, 996339, 770716, 624399, 753694, 854972, 900742, 755158, 913948, 871653, 631827, 673944, 971829, 617741, 654544, 779721, 793521, 553383, 514757, 577699]"
Object590,Property10,335268,"[744540, 539678, 950172, 595869, 603653, 843210, 500719, 923495, 909902, 948480, 523553, 671499, 834443, 679287, 560787, 820735, 927696, 757301, 613260, 815209]"
Object591,Property1,135700,"[976204, 940615, 693250, 888371, 819844, 806573, 952002, 572474, 685388, 521804, 898600, 787953, 504221, 726824, 955279, 656662, 526896, 704499, 640475, 998386]"
Object591,Property2,467318,"[843273, 843857, 708949, 984882, 775979, 642647, 762929, 617103, 953641, 735286, 776333, 525434, 816366, 816905, 713530, 688818, 943161, 988667, 678054, 795310]"
Object591,Property3,191317,"[640695, 546449, 602798, 978042, 756562, 813494, 978538, 977926, 924147, 712375, 729441, 837265, 637915, 959265, 761410, 672028, 695453, 923045, 502006, 896130]"
Object591,Property4,149152,"[882952, 933117, 978303, 890072, 711808, 679087, 730842, 529802, 780413, 518879, 669663, 700806, 684653, 688806, 806262, 669373, 719018, 863539, 558799, 838015]"
Object591,Property5,184170,"[691079, 932256, 602272, 899304, 612682, 501826, 539183, 676158, 605311, 578568, 981509, 704334, 961632, 544300, 718868, 940373, 675145, 907644, 837410, 963104]"
Object591,Property6,286147,"[554688, 646851, 715274, 831261, 931443, 833210, 852441, 831012, 805191, 827960, 788093, 644902, 506509, 956037, 626775, 810881, 685935, 702370, 940034, 875640]"
Object591,Property7,209227,"[874894, 772568, 767719, 629040, 882365, 559249, 595511, 503897, 800264, 530959, 547588, 948728, 852328, 970159, 769006, 573529, 787813, 937172, 715307, 987613]"
Object591,Property8,325210,"[661178, 631243, 827556, 515552, 742326, 834661, 689188, 561375, 565527, 989537, 661237, 566126, 868255, 687705, 523318, 646231, 922151, 654063, 790432, 900457]"
Object591,Property9,378136,"[966096, 660263, 600724, 806301, 516754, 676473, 892726, 527924, 501958, 610857, 576583, 513810, 833274, 529820, 890038, 635553, 701331, 638903, 630973, 765629]"
Object591,Property10,106791,"[516472, 719400, 736433, 782767, 510824, 928644, 794570, 867748, 689643, 776734, 997391, 891817, 666765, 766497, 770632, 862430, 709483, 778498, 957482, 744940]"
Object592,Property1,357976,"[583519, 714501, 778919, 595122, 900530, 915647, 966172, 645670, 885017, 996471, 696072, 945086, 925433, 651066, 700745, 780303, 901114, 919633, 749436, 844327]"
Object592,Property2,432439,"[904452, 872653, 852916, 749661, 523699, 567500, 997572, 895585, 561105, 638071, 913691, 887921, 587215, 824640, 739250, 637773, 587502, 510400, 507809, 859580]"
Object592,Property3,130778,"[695547, 552022, 978219, 516298, 821296, 608925, 679963, 650488, 992433, 575062, 837218, 940869, 717275, 920177, 773438, 835693, 571855, 740974, 809395, 555504]"
Object592,Property4,116095,"[538599, 886463, 926013, 961579, 628883, 980849, 558411, 989283, 565473, 695957, 786442, 614745, 752019, 944792, 947103, 691134, 724996, 908479, 734158, 914679]"
Object592,Property5,192255,"[734093, 800564, 619429, 858418, 572300, 717845, 756885, 767699, 535578, 696914, 719938, 856715, 664715, 969329, 662273, 886286, 528978, 593127, 560266, 608873]"
Object592,Property6,360046,"[878543, 860193, 941737, 707643, 637939, 914093, 599603, 711437, 720076, 777812, 774737, 624234, 729986, 915144, 966524, 748705, 631799, 817632, 515517, 990140]"
Object592,Property7,255522,"[636179, 668555, 977668, 788702, 645017, 754343, 689912, 634297, 699242, 548325, 903088, 636452, 988998, 785297, 681537, 572721, 500800, 726525, 532680, 593909]"
Object592,Property8,228351,"[696288, 502612, 804475, 741221, 935056, 958809, 859498, 589415, 853685, 842898, 664255, 704825, 755995, 890646, 918272, 790127, 548416, 996056, 862023, 836240]"
Object592,Property9,233004,"[846088, 748054, 778004, 999481, 739851, 894645, 827858, 530213, 501343, 823082, 556385, 932830, 759765, 918464, 793689, 975100, 736248, 948305, 691879, 530466]"
Object592,Property10,240407,"[755554, 719930, 830454, 699303, 850601, 999274, 808039, 743858, 992272, 866292, 772295, 613325, 984962, 652330, 982157, 660631, 836951, 627962, 768797, 637320]"
Object593,Property1,108386,"[536973, 851002, 843536, 790218, 594351, 634385, 555922, 618573, 747992, 945425, 767528, 695201, 760001, 918988, 879657, 960094, 562095, 846472, 638912, 758166]"
Object593,Property2,322550,"[862150, 694526, 893453, 734712, 744877, 826888, 748026, 806022, 535651, 584678, 584671, 853903, 593773, 990454, 965037, 598618, 518199, 785170, 758348, 872987]"
Object593,Property3,428923,"[719161, 683578, 919093, 585859, 883627, 839238, 530093, 652799, 595607, 521816, 548116, 618134, 583009, 775874, 662103, 807717, 740841, 531552, 660022, 719725]"
Object593,Property4,377156,"[800448, 547652, 558988, 762950, 920419, 740536, 831913, 802206, 814621, 747726, 960190, 531151, 872068, 616072, 961059, 793928, 840261, 981219, 595630, 561844]"
Object593,Property5,474396,"[584690, 685027, 711321, 840138, 687127, 990315, 567223, 665850, 795010, 704432, 732568, 645944, 757549, 579835, 642416, 547675, 926621, 526456, 787603, 615959]"
Object593,Property6,398592,"[738067, 984985, 580471, 573823, 998416, 836862, 916626, 840813, 613386, 519880, 724088, 768052, 715086, 647484, 560318, 685117, 637978, 500222, 989977, 855194]"
Object593,Property7,257458,"[934039, 552050, 622381, 506818, 989248, 827931, 580949, 598680, 724099, 856938, 831770, 764630, 547269, 567967, 912498, 739732, 500225, 600151, 844015, 640903]"
Object593,Property8,237612,"[782527, 914574, 768266, 875760, 989740, 554682, 520857, 696230, 788912, 729500, 747930, 994401, 729962, 604944, 508907, 701600, 739473, 921620, 743314, 688902]"
Object593,Property9,159986,"[740396, 770311, 536331, 690374, 623237, 916459, 548315, 928479, 891399, 948367, 517929, 808790, 660729, 728157, 787393, 702793, 586328, 958981, 586006, 884136]"
Object593,Property10,478716,"[747161, 911145, 673160, 662240, 620207, 509097, 909793, 851313, 914723, 588393, 930919, 709869, 879069, 742178, 529961, 803540, 863493, 854608, 541481, 723802]"
Object594,Property1,168183,"[598423, 850125, 610988, 719409, 753583, 822595, 613907, 986314, 880857, 669929, 518577, 500075, 856295, 847635, 871148, 506484, 845070, 635879, 654805, 646711]"
Object594,Property2,392975,"[690983, 953922, 721716, 673692, 968023, 556816, 646110, 694718, 670874, 724808, 604976, 706094, 636455, 570253, 827396, 622725, 583940, 982577, 639121, 682455]"
Object594,Property3,119443,"[839557, 745906, 810375, 582240, 839765, 640043, 810794, 720811, 501239, 613401, 604957, 972001, 809884, 957412, 571277, 747582, 949834, 856597, 825412, 912208]"
Object594,Property4,306747,"[819295, 606240, 506404, 945860, 584818, 830591, 835038, 924602, 598807, 643765, 837929, 663018, 730768, 517796, 755181, 519152, 951291, 607780, 579763, 562713]"
Object594,Property5,337042,"[633329, 927118, 544643, 523165, 783508, 540660, 769710, 831402, 944212, 772861, 543157, 506685, 794602, 650426, 974044, 746500, 588707, 899238, 918833, 832753]"
Object594,Property6,423015,"[532851, 957911, 629141, 937353, 660966, 968639, 830944, 989732, 564832, 594829, 727018, 648002, 720486, 657804, 514571, 733639, 534144, 857599, 942773, 943378]"
Object594,Property7,471246,"[575264, 844635, 628802, 535157, 700590, 771469, 964096, 826458, 939812, 899175, 883095, 648683, 733111, 629645, 754759, 874262, 728818, 735484, 853268, 581395]"
Object594,Property8,478822,"[972484, 766127, 696183, 606550, 974117, 600345, 855793, 951623, 893159, 715029, 539905, 826132, 727488, 920303, 609258, 512038, 957809, 522852, 864932, 736821]"
Object594,Property9,138056,"[793196, 534093, 817942, 513902, 541792, 796282, 502134, 584593, 723861, 666874, 528284, 661930, 929024, 852856, 885471, 936259, 955960, 549966, 751937, 947178]"
Object594,Property10,238089,"[826301, 859049, 789674, 567246, 920815, 738657, 703673, 946940, 990117, 733579, 501148, 887065, 856112, 828250, 781822, 807288, 779039, 829054, 566206, 626359]"
Object595,Property1,225224,"[913430, 977155, 772882, 885624, 566055, 915897, 619198, 584986, 682160, 941963, 863599, 767761, 779415, 727132, 529029, 672226, 829228, 645424, 869766, 644079]"
Object595,Property2,432900,"[607205, 516352, 539068, 842544, 968675, 502643, 612462, 736265, 905385, 754512, 536445, 570476, 502559, 744497, 539549, 899781, 536621, 762342, 937614, 521076]"
Object595,Property3,399710,"[523709, 800016, 663493, 731619, 958591, 658322, 878857, 926546, 931071, 640980, 624524, 906809, 944468, 578407, 516166, 527666, 880351, 726476, 840233, 999654]"
Object595,Property4,366015,"[968190, 773189, 994104, 645279, 637084, 625184, 696929, 612274, 816989, 580465, 537672, 695881, 930457, 911078, 549084, 911780, 699328, 673647, 616680, 730340]"
Object595,Property5,211785,"[821741, 923793, 728958, 541118, 830461, 710055, 815616, 895392, 879461, 858085, 751136, 860919, 947289, 641726, 774893, 546554, 966961, 748186, 507659, 536564]"
Object595,Property6,424587,"[897180, 957960, 701114, 697208, 691276, 903205, 758358, 863765, 521647, 742519, 751856, 756347, 528950, 653039, 713485, 864088, 909564, 921861, 516853, 914677]"
Object595,Property7,216598,"[814326, 798229, 507154, 656608, 762608, 585037, 806878, 761528, 994332, 564680, 777635, 587280, 939598, 802329, 691645, 669995, 863582, 711905, 526253, 710078]"
Object595,Property8,362111,"[964449, 962676, 573481, 611741, 847002, 678942, 940204, 630542, 505132, 571883, 544759, 883387, 971908, 761375, 590539, 587347, 807623, 822391, 705251, 979807]"
Object595,Property9,393517,"[555219, 704223, 742028, 848167, 954334, 940875, 611164, 785208, 897019, 626419, 702612, 864019, 715910, 736832, 915452, 772466, 948799, 905335, 714021, 910224]"
Object595,Property10,303854,"[876428, 792984, 941226, 947497, 582413, 821682, 655647, 948589, 864642, 753422, 861037, 753589, 724310, 529311, 732256, 659627, 890945, 739810, 836623, 503238]"
Object596,Property1,172074,"[725991, 812932, 760287, 667529, 704151, 979153, 563110, 679830, 983677, 801645, 700417, 646443, 938218, 517951, 777730, 522671, 990564, 936309, 508077, 941804]"
Object596,Property2,386965,"[995743, 930116, 777716, 638512, 924795, 916801, 616016, 518613, 856981, 899566, 577621, 742470, 856614, 769111, 780041, 682996, 696284, 992565, 672968, 594018]"
Object596,Property3,200118,"[934142, 941509, 655089, 630318, 630357, 853001, 733868, 910794, 960873, 703278, 800457, 960432, 627921, 837098, 671608, 537691, 583990, 838847, 692004, 552375]"
Object596,Property4,351745,"[922790, 564659, 832873, 782580, 905412, 851048, 561873, 742139, 868173, 506944, 720357, 611149, 603153, 820352, 670842, 538674, 963030, 745799, 917325, 612907]"
Object596,Property5,450225,"[980372, 597375, 792326, 659404, 963485, 816092, 674269, 633699, 994323, 576566, 965832, 727126, 926214, 920449, 621876, 522150, 871515, 509602, 656810, 554395]"
Object596,Property6,218168,"[971789, 531320, 802353, 901371, 924748, 767937, 538492, 924666, 900625, 733450, 566070, 618809, 625519, 874444, 981781, 797782, 615690, 917023, 969883, 959948]"
Object596,Property7,459838,"[705476, 980122, 684912, 563971, 597507, 912568, 898784, 766754, 907466, 891215, 674103, 891252, 668342, 560996, 601626, 921332, 572904, 651063, 659852, 932842]"
Object596,Property8,314684,"[953604, 902790, 649917, 763151, 793431, 851705, 879203, 805862, 991047, 624336, 525501, 884256, 945807, 742678, 609650, 820006, 985413, 780520, 853101, 576825]"
Object596,Property9,108744,"[973666, 519474, 742770, 854382, 698619, 730914, 615529, 901738, 775290, 553682, 848084, 769634, 759375, 737286, 939368, 937039, 846614, 678128, 959549, 975004]"
Object596,Property10,477052,"[637579, 807604, 662249, 651530, 797252, 946661, 801982, 774982, 897883, 622645, 580293, 739980, 557128, 926537, 515399, 673723, 600528, 546925, 815101, 774226]"
Object597,Property1,282248,"[544695, 801908, 942140, 561662, 563387, 696228, 897938, 698366, 898597, 552859, 515083, 557151, 671467, 853143, 768060, 987538, 811232, 686932, 779380, 538237]"
Object597,Property2,240900,"[770694, 553201, 829397, 563222, 971552, 857584, 859123, 741729, 990737, 623618, 573224, 748777, 870377, 633021, 821202, 850182, 738389, 688123, 780258, 645605]"
Object597,Property3,213856,"[553311, 725992, 596181, 727883, 847075, 815817, 981980, 565220, 840262, 609021, 926376, 650877, 569533, 846090, 651327, 946891, 552303, 973014, 693904, 812193]"
Object597,Property4,149701,"[748784, 642484, 870738, 673630, 538375, 917207, 715777, 949541, 733587, 574893, 549604, 757397, 764720, 804956, 987268, 734917, 934744, 679685, 754178, 921630]"
Object597,Property5,314656,"[669794, 572039, 592308, 548454, 926631, 630804, 996331, 800460, 960040, 714121, 634936, 738921, 853920, 916888, 640541, 670720, 552333, 640693, 903110, 730121]"
Object597,Property6,271234,"[997455, 786219, 782539, 704673, 802802, 963532, 661677, 780070, 686249, 993169, 590805, 723608, 867842, 676930, 653726, 894108, 570371, 594339, 914576, 660465]"
Object597,Property7,467960,"[822250, 581794, 609751, 776960, 851162, 612358, 991466, 735554, 518778, 894205, 587419, 512898, 932366, 576063, 780697, 621064, 933814, 541455, 935796, 906255]"
Object597,Property8,402265,"[906976, 601812, 941481, 540713, 939628, 658354, 528194, 740264, 539941, 689917, 825942, 998667, 517191, 586204, 994785, 822936, 805249, 534999, 837699, 600104]"
Object597,Property9,322691,"[656880, 516043, 867510, 501922, 512403, 724797, 695942, 958411, 611689, 925493, 808521, 925358, 915157, 904692, 911449, 991274, 925230, 536589, 644820, 639860]"
Object597,Property10,153415,"[821928, 994884, 780734, 987230, 666335, 818207, 854695, 859115, 559039, 661226, 960127, 572393, 983047, 743309, 754342, 737866, 748729, 644932, 598109, 653839]"
Object598,Property1,406819,"[865568, 964805, 513013, 555813, 927286, 919518, 543075, 916602, 575330, 662113, 743293, 605789, 643087, 958404, 786034, 887618, 736806, 964161, 553159, 681566]"
Object598,Property2,101396,"[940638, 994772, 856114, 874778, 572763, 596441, 626716, 993753, 566262, 852669, 861967, 516689, 656715, 855424, 965781, 891786, 791881, 657142, 888860, 812646]"
Object598,Property3,400638,"[951297, 887327, 806984, 850971, 975700, 862759, 847043, 747510, 837286, 532420, 862703, 701672, 776217, 760879, 906999, 509722, 574388, 655886, 775066, 630513]"
Object598,Property4,247386,"[531111, 690718, 532890, 804314, 847549, 858018, 883728, 768772, 776746, 721107, 579529, 555430, 555536, 986920, 575799, 653737, 593084, 505361, 871647, 870329]"
Object598,Property5,437610,"[501002, 811519, 569229, 797218, 536606, 659393, 968417, 781168, 879358, 672738, 589100, 648696, 871376, 979504, 599261, 936861, 661140, 507390, 888177, 701562]"
Object598,Property6,339623,"[874792, 649992, 803038, 729794, 566908, 500845, 780575, 760567, 809188, 910698, 790948, 907497, 805883, 970399, 877868, 568505, 918056, 619905, 824693, 910507]"
Object598,Property7,299591,"[935419, 645523, 783403, 724635, 952209, 731734, 913306, 675811, 803192, 905580, 960608, 917405, 505177, 623815, 682081, 791661, 683601, 676180, 770274, 688519]"
Object598,Property8,109234,"[617377, 989970, 700652, 809650, 725907, 904050, 547157, 680287, 515793, 539589, 949981, 915664, 856000, 737841, 835028, 849141, 623825, 910851, 967916, 914256]"
Object598,Property9,297726,"[703202, 994690, 836602, 956361, 940969, 869630, 741895, 966408, 731250, 864243, 662775, 559124, 975515, 774588, 672244, 761451, 533899, 968512, 860475, 568353]"
Object598,Property10,365672,"[509599, 996325, 687383, 708783, 869550, 502810, 851974, 545948, 989855, 623371, 552233, 818663, 724056, 507068, 541459, 546634, 853808, 845625, 861492, 773372]"
Object599,Property1,410320,"[828551, 832356, 591555, 563796, 681425, 724157, 522760, 534543, 666481, 578289, 610845, 749939, 741497, 694673, 616514, 523905, 523766, 508328, 747625, 888125]"
Object599,Property2,160066,"[527250, 674503, 787784, 822805, 974773, 909976, 651231, 917493, 752403, 550561, 896797, 908409, 740274, 893399, 918265, 914896, 988083, 933966, 985817, 779185]"
Object599,Property3,146929,"[956707, 708125, 561179, 896886, 995743, 897412, 775935, 699433, 579929, 900503, 593144, 934587, 600591, 734079, 871927, 801168, 952603, 502265, 928122, 867139]"
Object599,Property4,229815,"[928327, 742635, 773071, 874645, 934528, 574977, 713889, 929608, 526328, 868024, 806764, 593780, 826163, 752172, 864642, 713788, 952934, 995587, 928162, 814250]"
Object599,Property5,476346,"[960118, 985831, 847376, 806509, 911229, 973701, 550636, 662296, 615376, 664445, 872480, 829188, 908173, 746526, 537635, 661282, 961496, 506652, 503357, 723817]"
Object599,Property6,445206,"[997877, 942929, 957796, 920398, 547577, 877417, 710970, 539633, 859818, 671601, 716589, 792323, 842354, 614199, 644113, 645921, 539067, 778505, 523046, 806226]"
Object599,Property7,420444,"[947553, 665546, 836742, 989979, 912504, 797821, 543142, 545197, 520529, 911871, 779686, 625231, 646733, 631059, 752972, 804060, 657913, 630782, 715714, 679063]"
Object599,Property8,263177,"[977466, 968619, 666208, 755666, 529614, 925164, 624630, 607996, 629406, 879568, 786187, 812457, 754196, 949856, 922606, 814575, 727914, 621439, 866399, 717358]"
Object599,Property9,240064,"[607389, 920985, 890114, 505555, 741265, 877376, 941591, 513981, 547322, 508168, 588918, 912170, 570867, 887556, 694981, 897005, 799078, 705004, 877021, 856685]"
Object599,Property10,350218,"[932649, 771551, 784859, 863717, 632099, 902533, 705937, 915155, 678680, 692946, 660047, 768914, 623807, 878691, 545491, 996171, 530110, 851753, 979309, 857577]"
Object600,Property1,398586,"[585399, 800302, 794652, 756961, 678178, 993900, 517551, 500544, 976486, 935027, 874426, 832028, 971214, 603383, 734991, 593330, 723656, 960112, 569837, 729875]"
Object600,Property2,484139,"[919692, 663792, 797537, 829548, 589096, 915005, 769205, 787792, 631765, 863204, 667278, 868579, 558289, 841237, 750358, 891572, 512191, 547418, 834602, 925400]"
Object600,Property3,273109,"[788896, 896667, 954490, 942033, 718365, 728714, 851893, 662349, 601492, 749132, 589101, 775245, 991734, 783218, 914450, 739269, 818094, 597571, 911382, 968560]"
Object600,Property4,323596,"[502997, 643437, 581235, 923967, 808346, 975597, 501014, 742973, 988836, 965914, 709711, 536907, 550935, 967160, 680962, 640483, 805755, 798739, 503084, 597283]"
Object600,Property5,230991,"[665031, 637123, 984057, 795465, 821996, 554346, 949599, 721534, 993993, 832591, 744953, 677721, 876165, 598798, 542555, 553095, 987148, 864470, 564499, 883028]"
Object600,Property6,480879,"[577643, 706933, 937036, 975464, 525241, 876659, 904529, 866250, 984162, 698633, 774689, 839893, 698717, 622022, 895820, 852384, 913074, 904117, 779681, 994083]"
Object600,Property7,310923,"[974788, 791525, 662250, 850342, 920261, 928492, 805269, 834963, 851959, 762636, 650209, 598379, 967608, 795975, 723259, 587254, 843337, 837662, 751998, 799491]"
Object600,Property8,193602,"[682757, 938669, 862108, 731112, 706912, 821964, 707878, 697180, 732533, 967676, 581908, 501026, 937711, 516281, 840856, 890773, 653548, 668750, 641810, 535048]"
Object600,Property9,462373,"[682591, 635748, 792529, 865594, 553560, 858029, 812737, 601633, 952866, 876322, 623319, 940101, 664888, 823596, 870849, 881449, 631336, 766631, 665132, 779492]"
Object600,Property10,155324,"[794725, 967188, 917741, 700161, 739143, 752060, 558588, 648342, 582197, 766589, 677500, 897426, 772308, 656059, 853337, 892248, 893638, 838816, 829038, 534428]"
Object601,Property1,400161,"[959592, 827660, 557088, 945104, 564270, 509377, 660738, 838540, 777931, 677568, 769381, 675505, 923224, 911255, 925122, 520880, 984275, 873093, 928146, 768528]"
Object601,Property2,305568,"[767248, 718482, 817188, 573929, 944688, 749346, 647322, 581974, 822652, 770312, 592921, 765905, 558739, 551348, 672052, 582437, 782844, 563108, 505106, 669744]"
Object601,Property3,163001,"[890708, 686298, 684369, 535098, 918826, 657914, 701557, 885247, 916872, 735612, 570724, 918465, 778098, 564400, 981670, 826838, 672205, 528823, 761759, 722228]"
Object601,Property4,203129,"[752658, 941067, 709850, 887727, 626073, 931390, 684439, 861175, 750770, 848034, 684468, 598972, 929601, 749929, 714361, 550133, 737532, 570583, 617667, 846588]"
Object601,Property5,134342,"[594014, 818875, 600163, 676726, 817645, 694043, 693808, 503645, 700662, 605829, 659602, 583787, 561214, 987914, 886018, 676426, 997141, 842770, 751282, 635862]"
Object601,Property6,140281,"[710083, 985247, 711761, 527622, 846233, 994738, 603496, 860399, 839837, 899921, 790506, 512309, 586757, 544131, 796952, 602767, 926114, 788794, 916153, 615786]"
Object601,Property7,100504,"[845699, 551713, 530311, 815444, 591986, 734081, 597269, 795707, 513278, 649272, 782682, 745521, 572170, 735006, 543524, 771371, 817007, 609126, 749500, 543485]"
Object601,Property8,420979,"[802156, 669193, 712321, 910904, 653707, 762109, 545037, 809493, 958316, 781690, 654748, 836444, 810508, 515436, 772208, 967490, 540609, 877630, 942646, 944358]"
Object601,Property9,343666,"[949834, 608560, 918232, 945846, 825851, 894050, 786477, 897713, 857577, 786943, 750058, 850147, 669900, 851317, 915498, 959656, 506818, 832762, 845098, 561020]"
Object601,Property10,475169,"[866007, 850173, 859703, 612874, 904700, 842980, 982447, 723282, 878777, 538468, 508334, 863047, 953859, 636997, 734649, 785290, 809232, 912464, 986912, 594404]"
Object602,Property1,225690,"[785846, 994548, 974828, 751761, 869771, 831448, 610816, 634578, 952990, 896934, 652217, 560697, 695236, 927807, 976892, 868037, 969984, 745949, 541151, 804981]"
Object602,Property2,296118,"[673130, 525687, 636545, 835968, 908842, 610327, 679319, 606190, 512145, 781944, 832668, 559244, 577402, 786147, 950214, 655599, 535598, 944056, 663907, 548255]"
Object602,Property3,330104,"[580748, 968202, 878217, 954262, 695099, 977022, 756100, 728788, 998228, 761145, 689794, 872437, 673774, 690702, 506348, 623503, 641373, 918136, 778127, 976563]"
Object602,Property4,225612,"[695147, 875671, 906025, 786703, 566707, 556060, 598292, 943507, 824917, 682021, 591297, 762476, 538742, 525787, 987426, 652546, 638394, 591611, 636305, 996364]"
Object602,Property5,145279,"[795564, 902015, 670198, 528369, 879717, 765370, 897682, 826291, 672403, 997072, 786498, 805852, 754854, 597705, 947833, 695041, 805622, 581765, 638057, 942119]"
Object602,Property6,367412,"[512850, 761987, 844054, 561972, 640447, 783093, 955702, 864261, 732381, 715318, 818548, 956665, 725923, 721632, 822225, 748339, 803144, 635686, 880419, 595821]"
Object602,Property7,351495,"[647999, 952067, 803197, 727925, 639631, 557812, 939936, 846955, 971776, 712859, 884541, 641095, 554483, 735590, 993305, 840512, 710313, 667288, 718663, 730994]"
Object602,Property8,300846,"[679166, 935624, 517766, 774057, 822656, 704565, 680255, 682667, 764676, 688750, 986896, 514866, 609841, 988379, 882100, 660388, 958058, 855295, 991814, 951490]"
Object602,Property9,192118,"[806948, 587651, 639080, 501679, 814017, 564188, 516627, 518894, 560232, 637890, 726039, 600726, 907674, 612333, 842932, 792444, 936174, 928660, 933022, 939930]"
Object602,Property10,390611,"[899136, 870666, 636174, 821067, 821919, 691599, 509898, 931216, 658238, 907216, 736753, 734199, 684292, 928483, 900664, 787000, 689760, 748155, 893684, 929478]"
Object603,Property1,432559,"[786171, 675110, 799249, 587031, 741877, 555846, 553853, 919142, 615399, 551278, 755882, 844000, 823300, 980302, 777641, 742157, 569727, 531554, 940264, 598289]"
Object603,Property2,343285,"[734386, 707672, 614623, 864727, 958789, 834151, 950833, 936346, 602004, 943535, 536899, 709453, 927141, 905876, 573707, 531941, 778702, 640885, 795463, 707022]"
Object603,Property3,176166,"[765278, 683241, 902013, 984763, 836817, 834186, 890109, 702355, 935671, 899638, 810902, 674428, 823024, 893894, 596124, 704182, 753953, 590700, 919078, 796536]"
Object603,Property4,180232,"[964608, 515002, 891789, 893435, 783119, 670689, 651618, 660443, 763130, 908031, 843587, 914461, 880696, 895622, 895495, 517370, 523180, 555551, 628154, 870484]"
Object603,Property5,277906,"[748565, 642176, 642121, 544785, 558139, 898608, 650662, 872652, 792739, 577750, 898937, 808158, 624762, 972877, 919216, 526521, 701745, 693231, 776109, 800475]"
Object603,Property6,235767,"[608579, 731042, 884098, 889436, 871761, 623531, 900222, 924986, 682001, 912426, 693318, 992327, 981177, 657288, 632432, 594065, 969756, 583536, 728735, 960693]"
Object603,Property7,400285,"[596089, 822318, 633325, 817174, 516590, 816818, 510157, 551449, 722319, 790096, 718330, 866240, 974423, 910087, 774147, 960950, 570500, 704933, 525405, 586206]"
Object603,Property8,226131,"[633956, 627246, 964307, 666505, 827952, 658246, 612144, 815087, 790661, 733118, 639902, 759871, 865937, 887642, 946043, 927538, 890698, 729210, 866514, 820519]"
Object603,Property9,356985,"[958944, 915807, 903126, 921637, 629161, 632300, 880513, 644185, 808968, 806987, 552418, 993368, 793677, 622688, 803852, 709096, 878897, 910878, 775475, 902563]"
Object603,Property10,302046,"[505251, 726645, 749050, 506708, 547185, 641560, 800414, 582952, 929553, 828665, 549314, 516158, 629643, 730488, 789134, 590256, 632354, 711669, 751317, 573058]"
Object604,Property1,244009,"[714526, 757497, 837754, 536020, 939700, 951823, 715672, 754979, 602919, 999458, 980110, 712183, 643845, 706997, 508728, 902415, 793545, 800145, 914942, 875387]"
Object604,Property2,202971,"[549608, 788652, 891560, 521376, 568347, 599513, 736172, 901130, 617194, 517120, 828720, 511543, 669545, 968024, 545395, 946918, 906792, 539931, 962928, 943488]"
Object604,Property3,405254,"[901559, 796713, 807013, 917946, 894005, 589410, 737403, 903280, 549226, 518583, 693165, 779261, 555892, 500696, 994342, 549268, 983628, 845700, 778436, 938711]"
Object604,Property4,190764,"[999323, 712352, 743837, 772179, 963782, 991903, 615274, 889949, 569008, 679963, 772501, 503547, 870766, 588979, 676156, 862528, 730492, 647852, 518768, 905432]"
