Object,Property,Value
Object1140,Property2,494737
Object1140,Property3,456424
Object1140,Property4,364203
Object1140,Property5,366150
Object1140,Property6,142432
Object1140,Property7,120213
Object1140,Property8,110283
Object1140,Property9,494805
Object1140,Property10,312511
Object1141,Property1,127443
Object1141,Property2,281330
Object1141,Property3,397822
Object1141,Property4,423764
Object1141,Property5,408188
Object1141,Property6,307312
Object1141,Property7,264960
Object1141,Property8,178700
Object1141,Property9,127806
Object1141,Property10,147269
Object1142,Property1,466375
Object1142,Property2,386839
Object1142,Property3,355835
Object1142,Property4,244715
Object1142,Property5,403161
Object1142,Property6,404549
Object1142,Property7,178224
Object1142,Property8,137005
Object1142,Property9,409179
Object1142,Property10,409304
Object1143,Property1,269045
Object1143,Property2,170531
Object1143,Property3,290163
Object1143,Property4,412858
Object1143,Property5,455489
Object1143,Property6,258389
Object1143,Property7,454223
Object1143,Property8,146250
Object1143,Property9,303677
Object1143,Property10,387507
Object1144,Property1,391626
Object1144,Property2,268646
Object1144,Property3,437764
Object1144,Property4,109091
Object1144,Property5,320865
Object1144,Property6,237947
Object1144,Property7,225162
Object1144,Property8,303724
Object1144,Property9,481211
Object1144,Property10,362904
Object1145,Property1,204269
Object1145,Property2,213144
Object1145,Property3,312478
Object1145,Property4,354620
Object1145,Property5,398422
Object1145,Property6,454687
Object1145,Property7,194710
Object1145,Property8,116895
Object1145,Property9,114182
Object1145,Property10,362335
Object1146,Property1,114371
Object1146,Property2,269108
Object1146,Property3,168612
Object1146,Property4,140761
Object1146,Property5,394685
Object1146,Property6,121725
Object1146,Property7,412432
Object1146,Property8,188631
Object1146,Property9,201302
Object1146,Property10,333750
Object1147,Property1,493642
Object1147,Property2,159305
Object1147,Property3,295127
Object1147,Property4,186057
Object1147,Property5,406980
Object1147,Property6,489367
Object1147,Property7,174304
Object1147,Property8,450791
Object1147,Property9,158915
Object1147,Property10,187542
Object1148,Property1,228093
Object1148,Property2,244833
Object1148,Property3,175465
Object1148,Property4,410410
Object1148,Property5,389308
Object1148,Property6,190541
Object1148,Property7,387100
Object1148,Property8,332469
Object1148,Property9,132332
Object1148,Property10,193913
Object1149,Property1,106038
Object1149,Property2,291271
Object1149,Property3,102541
Object1149,Property4,245238
Object1149,Property5,232050
Object1149,Property6,162944
Object1149,Property7,134908
Object1149,Property8,470392
Object1149,Property9,438707
Object1149,Property10,481983
Object1150,Property1,486719
Object1150,Property2,241021
Object1150,Property3,321724
Object1150,Property4,211688
Object1150,Property5,318873
Object1150,Property6,127963
Object1150,Property7,236162
Object1150,Property8,361401
Object1150,Property9,385923
Object1150,Property10,301690
Object1151,Property1,178887
Object1151,Property2,369924
Object1151,Property3,157200
Object1151,Property4,276525
Object1151,Property5,352513
Object1151,Property6,272225
Object1151,Property7,252120
Object1151,Property8,348158
Object1151,Property9,468792
Object1151,Property10,437061
Object1152,Property1,301330
Object1152,Property2,175906
Object1152,Property3,444509
Object1152,Property4,230827
Object1152,Property5,161641
Object1152,Property6,421834
Object1152,Property7,467655
Object1152,Property8,168479
Object1152,Property9,155196
Object1152,Property10,445763
Object1153,Property1,148561
Object1153,Property2,203639
Object1153,Property3,105483
Object1153,Property4,435363
Object1153,Property5,483012
Object1153,Property6,367756
Object1153,Property7,468993
Object1153,Property8,461711
Object1153,Property9,417988
Object1153,Property10,492136
Object1154,Property1,255473
Object1154,Property2,400047
Object1154,Property3,488087
Object1154,Property4,199020
Object1154,Property5,179207
Object1154,Property6,446250
Object1154,Property7,172419
Object1154,Property8,166621
Object1154,Property9,349121
Object1154,Property10,233953
Object1155,Property1,496712
Object1155,Property2,427506
Object1155,Property3,201461
Object1155,Property4,269471
Object1155,Property5,386156
Object1155,Property6,259944
Object1155,Property7,475457
Object1155,Property8,336025
Object1155,Property9,317383
Object1155,Property10,209895
Object1156,Property1,406753
Object1156,Property2,279351
Object1156,Property3,257226
Object1156,Property4,349498
Object1156,Property5,220338
Object1156,Property6,364847
Object1156,Property7,291817
Object1156,Property8,167992
Object1156,Property9,204451
Object1156,Property10,273392
Object1157,Property1,194138
Object1157,Property2,221395
Object1157,Property3,122005
Object1157,Property4,164542
Object1157,Property5,197926
Object1157,Property6,268054
Object1157,Property7,426122
Object1157,Property8,467000
Object1157,Property9,358289
Object1157,Property10,279269
Object1158,Property1,257924
Object1158,Property2,434502
Object1158,Property3,188927
Object1158,Property4,150685
Object1158,Property5,229975
Object1158,Property6,493384
Object1158,Property7,252493
Object1158,Property8,271567
Object1158,Property9,217666
Object1158,Property10,215027
Object1159,Property1,177143
Object1159,Property2,387096
Object1159,Property3,134432
Object1159,Property4,263401
Object1159,Property5,392800
Object1159,Property6,462473
Object1159,Property7,397128
Object1159,Property8,181647
Object1159,Property9,225017
Object1159,Property10,429414
Object1160,Property1,436006
Object1160,Property2,456446
Object1160,Property3,467901
Object1160,Property4,210868
Object1160,Property5,337605
Object1160,Property6,260988
Object1160,Property7,379517
Object1160,Property8,240694
Object1160,Property9,436612
Object1160,Property10,113659
Object1161,Property1,252016
Object1161,Property2,177188
Object1161,Property3,383404
Object1161,Property4,195204
Object1161,Property5,213333
Object1161,Property6,113919
Object1161,Property7,475771
Object1161,Property8,344742
Object1161,Property9,332097
Object1161,Property10,359920
Object1162,Property1,317436
Object1162,Property2,419721
Object1162,Property3,161814
Object1162,Property4,405601
Object1162,Property5,101090
Object1162,Property6,421674
Object1162,Property7,100385
Object1162,Property8,132824
Object1162,Property9,399321
Object1162,Property10,470350
Object1163,Property1,147057
Object1163,Property2,350718
Object1163,Property3,108414
Object1163,Property4,413500
Object1163,Property5,301897
Object1163,Property6,168046
Object1163,Property7,411539
Object1163,Property8,127729
Object1163,Property9,229886
Object1163,Property10,470325
Object1164,Property1,372148
Object1164,Property2,365600
Object1164,Property3,167577
Object1164,Property4,315126
Object1164,Property5,105584
Object1164,Property6,363665
Object1164,Property7,219910
Object1164,Property8,391593
Object1164,Property9,398047
Object1164,Property10,476205
Object1165,Property1,208505
Object1165,Property2,193932
Object1165,Property3,407270
Object1165,Property4,416676
Object1165,Property5,185033
Object1165,Property6,406965
Object1165,Property7,109236
Object1165,Property8,360857
Object1165,Property9,119442
Object1165,Property10,188489
Object1166,Property1,401868
Object1166,Property2,278438
Object1166,Property3,119552
Object1166,Property4,281193
Object1166,Property5,279048
Object1166,Property6,188791
Object1166,Property7,408562
Object1166,Property8,139429
Object1166,Property9,282428
Object1166,Property10,398620
Object1167,Property1,453085
Object1167,Property2,367316
Object1167,Property3,195505
Object1167,Property4,198974
Object1167,Property5,396159
Object1167,Property6,374478
Object1167,Property7,305340
Object1167,Property8,406436
Object1167,Property9,108141
Object1167,Property10,256440
Object1168,Property1,268468
Object1168,Property2,325882
Object1168,Property3,106831
Object1168,Property4,238113
Object1168,Property5,478838
Object1168,Property6,227528
Object1168,Property7,137236
Object1168,Property8,204755
Object1168,Property9,174268
Object1168,Property10,431259
Object1169,Property1,206136
Object1169,Property2,387262
Object1169,Property3,330377
Object1169,Property4,392936
Object1169,Property5,267419
Object1169,Property6,260494
Object1169,Property7,136974
Object1169,Property8,428935
Object1169,Property9,443593
Object1169,Property10,430920
Object1170,Property1,491104
Object1170,Property2,259710
Object1170,Property3,221796
Object1170,Property4,101577
Object1170,Property5,126009
Object1170,Property6,268311
Object1170,Property7,267679
Object1170,Property8,345252
Object1170,Property9,386901
Object1170,Property10,319357
Object1171,Property1,173207
Object1171,Property2,244326
Object1171,Property3,355815
Object1171,Property4,150618
Object1171,Property5,428193
Object1171,Property6,164127
Object1171,Property7,392007
Object1171,Property8,194411
Object1171,Property9,488965
Object1171,Property10,227861
Object1172,Property1,113422
Object1172,Property2,196343
Object1172,Property3,117981
Object1172,Property4,471105
Object1172,Property5,219181
Object1172,Property6,271863
Object1172,Property7,316840
Object1172,Property8,496441
Object1172,Property9,200174
Object1172,Property10,469121
Object1173,Property1,443232
Object1173,Property2,109695
Object1173,Property3,135779
Object1173,Property4,152644
Object1173,Property5,205545
Object1173,Property6,380569
Object1173,Property7,172962
Object1173,Property8,350166
Object1173,Property9,283636
Object1173,Property10,454330
Object1174,Property1,481590
Object1174,Property2,399206
Object1174,Property3,402481
Object1174,Property4,137049
Object1174,Property5,413440
Object1174,Property6,397667
Object1174,Property7,212176
Object1174,Property8,360883
Object1174,Property9,443882
Object1174,Property10,342732
Object1175,Property1,432352
Object1175,Property2,371117
Object1175,Property3,322873
Object1175,Property4,337752
Object1175,Property5,240804
Object1175,Property6,417075
Object1175,Property7,378166
Object1175,Property8,362894
Object1175,Property9,156488
Object1175,Property10,475221
Object1176,Property1,147792
Object1176,Property2,158527
Object1176,Property3,222703
Object1176,Property4,448761
Object1176,Property5,425729
Object1176,Property6,344598
Object1176,Property7,148067
Object1176,Property8,489739
Object1176,Property9,279884
Object1176,Property10,129930
Object1177,Property1,463699
Object1177,Property2,130801
Object1177,Property3,141355
Object1177,Property4,168739
Object1177,Property5,374743
Object1177,Property6,449479
Object1177,Property7,428264
Object1177,Property8,161407
Object1177,Property9,154630
Object1177,Property10,281728
Object1178,Property1,495561
Object1178,Property2,142311
Object1178,Property3,416146
Object1178,Property4,186409
Object1178,Property5,181481
Object1178,Property6,177350
Object1178,Property7,253683
Object1178,Property8,273506
Object1178,Property9,141426
Object1178,Property10,343444
Object1179,Property1,139151
Object1179,Property2,285817
Object1179,Property3,278098
Object1179,Property4,151704
Object1179,Property5,109579
Object1179,Property6,151296
Object1179,Property7,375665
Object1179,Property8,309165
Object1179,Property9,236990
Object1179,Property10,151413
Object1180,Property1,221092
Object1180,Property2,454015
Object1180,Property3,393695
Object1180,Property4,370964
Object1180,Property5,279397
Object1180,Property6,176017
Object1180,Property7,138264
Object1180,Property8,301037
Object1180,Property9,447667
Object1180,Property10,469675
Object1181,Property1,260628
Object1181,Property2,216213
Object1181,Property3,348098
Object1181,Property4,233573
Object1181,Property5,191774
Object1181,Property6,217765
Object1181,Property7,101515
Object1181,Property8,371624
Object1181,Property9,327620
Object1181,Property10,245771
Object1182,Property1,124886
Object1182,Property2,436146
Object1182,Property3,150405
Object1182,Property4,327870
Object1182,Property5,174549
Object1182,Property6,256692
Object1182,Property7,319504
Object1182,Property8,117246
Object1182,Property9,312632
Object1182,Property10,343369
Object1183,Property1,378239
Object1183,Property2,243472
Object1183,Property3,332185
Object1183,Property4,179680
Object1183,Property5,298006
Object1183,Property6,250966
Object1183,Property7,434721
Object1183,Property8,157144
Object1183,Property9,278574
Object1183,Property10,403069
Object1184,Property1,314680
Object1184,Property2,357147
Object1184,Property3,174972
Object1184,Property4,208772
Object1184,Property5,221144
Object1184,Property6,401847
Object1184,Property7,373731
Object1184,Property8,378084
Object1184,Property9,219604
Object1184,Property10,171122
Object1185,Property1,253004
Object1185,Property2,397818
Object1185,Property3,227154
Object1185,Property4,266873
Object1185,Property5,398893
Object1185,Property6,317496
Object1185,Property7,205460
Object1185,Property8,377358
Object1185,Property9,473616
Object1185,Property10,301383
Object1186,Property1,381018
Object1186,Property2,213182
Object1186,Property3,499013
Object1186,Property4,112692
Object1186,Property5,474343
Object1186,Property6,303617
Object1186,Property7,434674
Object1186,Property8,368866
Object1186,Property9,478613
Object1186,Property10,195259
Object1187,Property1,379318
Object1187,Property2,160056
Object1187,Property3,450541
Object1187,Property4,476995
Object1187,Property5,275576
Object1187,Property6,370900
Object1187,Property7,452325
Object1187,Property8,442032
Object1187,Property9,450888
Object1187,Property10,435874
Object1188,Property1,257072
Object1188,Property2,141491
Object1188,Property3,443623
Object1188,Property4,417953
Object1188,Property5,425300
Object1188,Property6,321183
Object1188,Property7,367190
Object1188,Property8,213422
Object1188,Property9,143146
Object1188,Property10,239560
Object1189,Property1,407600
Object1189,Property2,438264
Object1189,Property3,305780
Object1189,Property4,381872
Object1189,Property5,437919
Object1189,Property6,499903
Object1189,Property7,367787
Object1189,Property8,357907
Object1189,Property9,224987
Object1189,Property10,318901
Object1190,Property1,436705
Object1190,Property2,431683
Object1190,Property3,266478
Object1190,Property4,384611
Object1190,Property5,384965
Object1190,Property6,245164
Object1190,Property7,392977
Object1190,Property8,186270
Object1190,Property9,343927
Object1190,Property10,252550
Object1191,Property1,473427
Object1191,Property2,344817
Object1191,Property3,169644
Object1191,Property4,207432
Object1191,Property5,281452
Object1191,Property6,129438
Object1191,Property7,321147
Object1191,Property8,450548
Object1191,Property9,305020
Object1191,Property10,383835
Object1192,Property1,188661
Object1192,Property2,216691
Object1192,Property3,313938
Object1192,Property4,483442
Object1192,Property5,181702
Object1192,Property6,406028
Object1192,Property7,141056
Object1192,Property8,373279
Object1192,Property9,178832
Object1192,Property10,118396
Object1193,Property1,371832
Object1193,Property2,218008
Object1193,Property3,451667
Object1193,Property4,395744
Object1193,Property5,140554
Object1193,Property6,189502
Object1193,Property7,270621
Object1193,Property8,181750
Object1193,Property9,353271
Object1193,Property10,196054
Object1194,Property1,471160
Object1194,Property2,198572
Object1194,Property3,302139
Object1194,Property4,441925
Object1194,Property5,226534
Object1194,Property6,469059
Object1194,Property7,270138
Object1194,Property8,120601
Object1194,Property9,166458
Object1194,Property10,443454
Object1195,Property1,480778
Object1195,Property2,252257
Object1195,Property3,473010
Object1195,Property4,305000
Object1195,Property5,163946
Object1195,Property6,136395
Object1195,Property7,455637
Object1195,Property8,304493
Object1195,Property9,324874
Object1195,Property10,439241
Object1196,Property1,425738
Object1196,Property2,344269
Object1196,Property3,467188
Object1196,Property4,491123
Object1196,Property5,265986
Object1196,Property6,148969
Object1196,Property7,407596
Object1196,Property8,261304
Object1196,Property9,337329
Object1196,Property10,343271
Object1197,Property1,296848
Object1197,Property2,166841
Object1197,Property3,290716
Object1197,Property4,179671
Object1197,Property5,113261
Object1197,Property6,468258
Object1197,Property7,299045
Object1197,Property8,140415
Object1197,Property9,307701
Object1197,Property10,177004
Object1198,Property1,344910
Object1198,Property2,344601
Object1198,Property3,195667
Object1198,Property4,399259
Object1198,Property5,436030
Object1198,Property6,342944
Object1198,Property7,483648
Object1198,Property8,494146
Object1198,Property9,130213
Object1198,Property10,468915
Object1199,Property1,196350
Object1199,Property2,410679
Object1199,Property3,155273
Object1199,Property4,433691
Object1199,Property5,447630
Object1199,Property6,487079
Object1199,Property7,399413
Object1199,Property8,150785
Object1199,Property9,463940
Object1199,Property10,410409
Object1200,Property1,339451
Object1200,Property2,145285
Object1200,Property3,463141
Object1200,Property4,438912
Object1200,Property5,299351
Object1200,Property6,470336
Object1200,Property7,282605
Object1200,Property8,443230
Object1200,Property9,226715
Object1200,Property10,160264
Object1201,Property1,466795
Object1201,Property2,261165
Object1201,Property3,430367
Object1201,Property4,245837
Object1201,Property5,392554
Object1201,Property6,163092
Object1201,Property7,226652
Object1201,Property8,486185
Object1201,Property9,283096
Object1201,Property10,377553
Object1202,Property1,228567
Object1202,Property2,267609
Object1202,Property3,305399
Object1202,Property4,375950
Object1202,Property5,135727
Object1202,Property6,221720
Object1202,Property7,363959
Object1202,Property8,359237
Object1202,Property9,355632
Object1202,Property10,485570
Object1203,Property1,261565
Object1203,Property2,495502
Object1203,Property3,421370
Object1203,Property4,467169
Object1203,Property5,406843
Object1203,Property6,408251
Object1203,Property7,325721
Object1203,Property8,475635
Object1203,Property9,494844
Object1203,Property10,249595
Object1204,Property1,431580
Object1204,Property2,371504
Object1204,Property3,178881
Object1204,Property4,343105
Object1204,Property5,142990
Object1204,Property6,199128
Object1204,Property7,260285
Object1204,Property8,384703
Object1204,Property9,349909
Object1204,Property10,404174
Object1205,Property1,111560
Object1205,Property2,264679
Object1205,Property3,273986
Object1205,Property4,157274
Object1205,Property5,228886
Object1205,Property6,121571
Object1205,Property7,150072
Object1205,Property8,463604
Object1205,Property9,425191
Object1205,Property10,291199
Object1206,Property1,411794
Object1206,Property2,401720
Object1206,Property3,326057
Object1206,Property4,406992
Object1206,Property5,171353
Object1206,Property6,431637
Object1206,Property7,290977
Object1206,Property8,424270
Object1206,Property9,129593
Object1206,Property10,475817
Object1207,Property1,438416
Object1207,Property2,167580
Object1207,Property3,300824
Object1207,Property4,462503
Object1207,Property5,498441
Object1207,Property6,390285
Object1207,Property7,387976
Object1207,Property8,497367
Object1207,Property9,446576
Object1207,Property10,239360
Object1208,Property1,281324
Object1208,Property2,488517
Object1208,Property3,297572
Object1208,Property4,385063
Object1208,Property5,161728
Object1208,Property6,268245
Object1208,Property7,132882
Object1208,Property8,440613
Object1208,Property9,208447
Object1208,Property10,382125
Object1209,Property1,317674
Object1209,Property2,497688
Object1209,Property3,439838
Object1209,Property4,239484
Object1209,Property5,252692
Object1209,Property6,220553
Object1209,Property7,236550
Object1209,Property8,181348
Object1209,Property9,166586
Object1209,Property10,296060
Object1210,Property1,354165
Object1210,Property2,114545
Object1210,Property3,455530
Object1210,Property4,310496
Object1210,Property5,349807
Object1210,Property6,287310
Object1210,Property7,371648
Object1210,Property8,468114
Object1210,Property9,459543
Object1210,Property10,313399
Object1211,Property1,339275
Object1211,Property2,452486
Object1211,Property3,270208
Object1211,Property4,301330
Object1211,Property5,294442
Object1211,Property6,351527
Object1211,Property7,189707
Object1211,Property8,313521
Object1211,Property9,248486
Object1211,Property10,148460
Object1212,Property1,403727
Object1212,Property2,471879
Object1212,Property3,196944
Object1212,Property4,404468
Object1212,Property5,270338
Object1212,Property6,248350
Object1212,Property7,300265
Object1212,Property8,186084
Object1212,Property9,197223
Object1212,Property10,485518
Object1213,Property1,481799
Object1213,Property2,438554
Object1213,Property3,320895
Object1213,Property4,134132
Object1213,Property5,309894
Object1213,Property6,160128
Object1213,Property7,178182
Object1213,Property8,380668
Object1213,Property9,243691
Object1213,Property10,329542
Object1214,Property1,343813
Object1214,Property2,474111
Object1214,Property3,443723
Object1214,Property4,163528
Object1214,Property5,422454
Object1214,Property6,166707
Object1214,Property7,401819
Object1214,Property8,308075
Object1214,Property9,187570
Object1214,Property10,193169
Object1215,Property1,284176
Object1215,Property2,327354
Object1215,Property3,352786
Object1215,Property4,320661
Object1215,Property5,358287
Object1215,Property6,489282
Object1215,Property7,194076
Object1215,Property8,294592
Object1215,Property9,284466
Object1215,Property10,250575
Object1216,Property1,280022
Object1216,Property2,458004
Object1216,Property3,313641
Object1216,Property4,324732
Object1216,Property5,414648
Object1216,Property6,311610
Object1216,Property7,382971
Object1216,Property8,383006
Object1216,Property9,133850
Object1216,Property10,444977
Object1217,Property1,163956
Object1217,Property2,477037
Object1217,Property3,415600
Object1217,Property4,241609
Object1217,Property5,452659
Object1217,Property6,482655
Object1217,Property7,447202
Object1217,Property8,384022
Object1217,Property9,310357
Object1217,Property10,497356
Object1218,Property1,201695
Object1218,Property2,150710
Object1218,Property3,264296
Object1218,Property4,186252
Object1218,Property5,125013
Object1218,Property6,389208
Object1218,Property7,161270
Object1218,Property8,309859
Object1218,Property9,470599
Object1218,Property10,423975
Object1219,Property1,170320
Object1219,Property2,185205
Object1219,Property3,303100
Object1219,Property4,455168
Object1219,Property5,202425
Object1219,Property6,201416
Object1219,Property7,316844
Object1219,Property8,243428
Object1219,Property9,207708
Object1219,Property10,441466
Object1220,Property1,441316
Object1220,Property2,216854
Object1220,Property3,353116
Object1220,Property4,147965
Object1220,Property5,169708
Object1220,Property6,388827
Object1220,Property7,289329
Object1220,Property8,411279
Object1220,Property9,127242
Object1220,Property10,331068
Object1221,Property1,207677
Object1221,Property2,367274
Object1221,Property3,267477
Object1221,Property4,116908
Object1221,Property5,251760
Object1221,Property6,203243
Object1221,Property7,151824
Object1221,Property8,317716
Object1221,Property9,174909
Object1221,Property10,320093
Object1222,Property1,391746
Object1222,Property2,235996
Object1222,Property3,288745
Object1222,Property4,344196
Object1222,Property5,424855
Object1222,Property6,399519
Object1222,Property7,387919
Object1222,Property8,105634
Object1222,Property9,355234
Object1222,Property10,317100
Object1223,Property1,491765
Object1223,Property2,373378
Object1223,Property3,115108
Object1223,Property4,402921
Object1223,Property5,275954
Object1223,Property6,286224
Object1223,Property7,434707
Object1223,Property8,486101
Object1223,Property9,397961
Object1223,Property10,183857
Object1224,Property1,348157
Object1224,Property2,210715
Object1224,Property3,322552
Object1224,Property4,260099
Object1224,Property5,103604
Object1224,Property6,128969
Object1224,Property7,235980
Object1224,Property8,388089
Object1224,Property9,265528
Object1224,Property10,307600
Object1225,Property1,331768
Object1225,Property2,186288
Object1225,Property3,273926
Object1225,Property4,146309
Object1225,Property5,264994
Object1225,Property6,211823
Object1225,Property7,404668
Object1225,Property8,413269
Object1225,Property9,384421
Object1225,Property10,420663
Object1226,Property1,112764
Object1226,Property2,331570
Object1226,Property3,186351
Object1226,Property4,480745
Object1226,Property5,127176
Object1226,Property6,201107
Object1226,Property7,480891
Object1226,Property8,190869
Object1226,Property9,460500
Object1226,Property10,106833
Object1227,Property1,239905
Object1227,Property2,386642
Object1227,Property3,469666
Object1227,Property4,423699
Object1227,Property5,156043
Object1227,Property6,457865
Object1227,Property7,423371
Object1227,Property8,158113
Object1227,Property9,396393
Object1227,Property10,470498
Object1228,Property1,405729
Object1228,Property2,334237
Object1228,Property3,335859
Object1228,Property4,285822
Object1228,Property5,355760
Object1228,Property6,307979
Object1228,Property7,464609
Object1228,Property8,404378
Object1228,Property9,448536
Object1228,Property10,461745
Object1229,Property1,493452
Object1229,Property2,404998
Object1229,Property3,199902
Object1229,Property4,336919
Object1229,Property5,205246
Object1229,Property6,150138
Object1229,Property7,346392
Object1229,Property8,287606
Object1229,Property9,383897
Object1229,Property10,163613
Object1230,Property1,497477
Object1230,Property2,456677
Object1230,Property3,285176
Object1230,Property4,490330
Object1230,Property5,157868
Object1230,Property6,313636
Object1230,Property7,368725
Object1230,Property8,283710
Object1230,Property9,375840
Object1230,Property10,126046
Object1231,Property1,357077
Object1231,Property2,109668
Object1231,Property3,222549
Object1231,Property4,303481
Object1231,Property5,447624
Object1231,Property6,404346
Object1231,Property7,489377
Object1231,Property8,412296
Object1231,Property9,495588
Object1231,Property10,415832
Object1232,Property1,230651
Object1232,Property2,204002
Object1232,Property3,116269
Object1232,Property4,150092
Object1232,Property5,188531
Object1232,Property6,272282
Object1232,Property7,302070
Object1232,Property8,156126
Object1232,Property9,310693
Object1232,Property10,252099
Object1233,Property1,172760
Object1233,Property2,412785
Object1233,Property3,430002
Object1233,Property4,402713
Object1233,Property5,210265
Object1233,Property6,395532
Object1233,Property7,254486
Object1233,Property8,429746
Object1233,Property9,165024
Object1233,Property10,415178
Object1234,Property1,191232
Object1234,Property2,141242
Object1234,Property3,454802
Object1234,Property4,138829
Object1234,Property5,105063
Object1234,Property6,322972
Object1234,Property7,188114
Object1234,Property8,254481
Object1234,Property9,128422
Object1234,Property10,360178
Object1235,Property1,499318
Object1235,Property2,253632
Object1235,Property3,322419
Object1235,Property4,440354
Object1235,Property5,394257
Object1235,Property6,113928
Object1235,Property7,255657
Object1235,Property8,204529
Object1235,Property9,104663
Object1235,Property10,220175
Object1236,Property1,118137
Object1236,Property2,254006
Object1236,Property3,353067
Object1236,Property4,177615
Object1236,Property5,398868
Object1236,Property6,298193
Object1236,Property7,166737
Object1236,Property8,139433
Object1236,Property9,224343
Object1236,Property10,191987
Object1237,Property1,162139
Object1237,Property2,480003
Object1237,Property3,112279
Object1237,Property4,111778
Object1237,Property5,201202
Object1237,Property6,279633
Object1237,Property7,391049
Object1237,Property8,307355
Object1237,Property9,260345
Object1237,Property10,214361
Object1238,Property1,474344
Object1238,Property2,145028
Object1238,Property3,444725
Object1238,Property4,393971
Object1238,Property5,169973
Object1238,Property6,293828
Object1238,Property7,443051
Object1238,Property8,436836
Object1238,Property9,456491
Object1238,Property10,174454
Object1239,Property1,231618
Object1239,Property2,291780
Object1239,Property3,441211
Object1239,Property4,254110
Object1239,Property5,438793
Object1239,Property6,116923
Object1239,Property7,434508
Object1239,Property8,258917
Object1239,Property9,418124
Object1239,Property10,496540
Object1240,Property1,201110
Object1240,Property2,127529
Object1240,Property3,470623
Object1240,Property4,210078
Object1240,Property5,460435
Object1240,Property6,109163
Object1240,Property7,332814
Object1240,Property8,316518
Object1240,Property9,353755
Object1240,Property10,214465
Object1241,Property1,194530
Object1241,Property2,276807
Object1241,Property3,173415
Object1241,Property4,121744
Object1241,Property5,300445
Object1241,Property6,104709
Object1241,Property7,200699
Object1241,Property8,401709
Object1241,Property9,297046
Object1241,Property10,102545
Object1242,Property1,193118
Object1242,Property2,244934
Object1242,Property3,415779
Object1242,Property4,342020
Object1242,Property5,478463
Object1242,Property6,450840
Object1242,Property7,212664
Object1242,Property8,489093
Object1242,Property9,485071
Object1242,Property10,233774
Object1243,Property1,207227
Object1243,Property2,398248
Object1243,Property3,285146
Object1243,Property4,378230
Object1243,Property5,266712
Object1243,Property6,194436
Object1243,Property7,259236
Object1243,Property8,497116
Object1243,Property9,201105
Object1243,Property10,251826
Object1244,Property1,374493
Object1244,Property2,419994
Object1244,Property3,351848
Object1244,Property4,196798
Object1244,Property5,259132
Object1244,Property6,129807
Object1244,Property7,403435
Object1244,Property8,230744
Object1244,Property9,253867
Object1244,Property10,165438
Object1245,Property1,219426
Object1245,Property2,399766
Object1245,Property3,262560
Object1245,Property4,200473
Object1245,Property5,442412
Object1245,Property6,473699
Object1245,Property7,473176
Object1245,Property8,108551
Object1245,Property9,357196
Object1245,Property10,482929
Object1246,Property1,188595
Object1246,Property2,228826
Object1246,Property3,254850
Object1246,Property4,220432
Object1246,Property5,319787
Object1246,Property6,427927
Object1246,Property7,149331
Object1246,Property8,175262
Object1246,Property9,164793
Object1246,Property10,496073
Object1247,Property1,257171
Object1247,Property2,232224
Object1247,Property3,304701
Object1247,Property4,446297
Object1247,Property5,237277
Object1247,Property6,460873
Object1247,Property7,476465
Object1247,Property8,221501
Object1247,Property9,184414
Object1247,Property10,345230
Object1248,Property1,192083
Object1248,Property2,241806
Object1248,Property3,369625
Object1248,Property4,220850
Object1248,Property5,248291
Object1248,Property6,154200
Object1248,Property7,290475
Object1248,Property8,307895
Object1248,Property9,391586
Object1248,Property10,350780
Object1249,Property1,232696
Object1249,Property2,101622
Object1249,Property3,331419
Object1249,Property4,253452
Object1249,Property5,105152
Object1249,Property6,392864
Object1249,Property7,440608
Object1249,Property8,294495
Object1249,Property9,342553
Object1249,Property10,490377
Object1250,Property1,299293
Object1250,Property2,178748
Object1250,Property3,403645
Object1250,Property4,420943
Object1250,Property5,424536
Object1250,Property6,224376
Object1250,Property7,215205
Object1250,Property8,218050
Object1250,Property9,180217
Object1250,Property10,181134
Object1251,Property1,241221
Object1251,Property2,481754
Object1251,Property3,396657
Object1251,Property4,429500
Object1251,Property5,407056
Object1251,Property6,295012
Object1251,Property7,495529
Object1251,Property8,101291
Object1251,Property9,424491
Object1251,Property10,457651
Object1252,Property1,203620
Object1252,Property2,378449
Object1252,Property3,244685
Object1252,Property4,293012
Object1252,Property5,172310
Object1252,Property6,171315
Object1252,Property7,348059
Object1252,Property8,378431
Object1252,Property9,386975
Object1252,Property10,203110
Object1253,Property1,435850
Object1253,Property2,268703
Object1253,Property3,253904
Object1253,Property4,218099
Object1253,Property5,446596
Object1253,Property6,391770
Object1253,Property7,123524
Object1253,Property8,285741
Object1253,Property9,205298
Object1253,Property10,459870
Object1254,Property1,105908
Object1254,Property2,455179
Object1254,Property3,145449
Object1254,Property4,286283
Object1254,Property5,374854
Object1254,Property6,219426
Object1254,Property7,332853
Object1254,Property8,308754
Object1254,Property9,461244
Object1254,Property10,112284
Object1255,Property1,255673
Object1255,Property2,217127
Object1255,Property3,483859
Object1255,Property4,259649
Object1255,Property5,137100
Object1255,Property6,375373
Object1255,Property7,247646
Object1255,Property8,289363
Object1255,Property9,217824
Object1255,Property10,354914
Object1256,Property1,459942
Object1256,Property2,126806
Object1256,Property3,281852
Object1256,Property4,358734
Object1256,Property5,383828
Object1256,Property6,150790
