Object,Property,Value
Object469,Property5,186092
Object469,Property6,322761
Object469,Property7,175350
Object469,Property8,300548
Object469,Property9,429066
Object469,Property10,481667
Object470,Property1,164415
Object470,Property2,472118
Object470,Property3,405371
Object470,Property4,303290
Object470,Property5,174689
Object470,Property6,202525
Object470,Property7,425384
Object470,Property8,149385
Object470,Property9,257679
Object470,Property10,237633
Object471,Property1,461296
Object471,Property2,173003
Object471,Property3,338266
Object471,Property4,379619
Object471,Property5,462867
Object471,Property6,485999
Object471,Property7,323444
Object471,Property8,322695
Object471,Property9,330042
Object471,Property10,119715
Object472,Property1,467985
Object472,Property2,185707
Object472,Property3,276865
Object472,Property4,212450
Object472,Property5,409133
Object472,Property6,388226
Object472,Property7,114268
Object472,Property8,177551
Object472,Property9,195196
Object472,Property10,294830
Object473,Property1,489784
Object473,Property2,446068
Object473,Property3,334486
Object473,Property4,276284
Object473,Property5,347861
Object473,Property6,183994
Object473,Property7,219376
Object473,Property8,448996
Object473,Property9,331151
Object473,Property10,256203
Object474,Property1,287203
Object474,Property2,391979
Object474,Property3,476456
Object474,Property4,438635
Object474,Property5,236158
Object474,Property6,223505
Object474,Property7,434700
Object474,Property8,236508
Object474,Property9,128605
Object474,Property10,174168
Object475,Property1,407698
Object475,Property2,100893
Object475,Property3,163284
Object475,Property4,103331
Object475,Property5,114448
Object475,Property6,267028
Object475,Property7,219102
Object475,Property8,249968
Object475,Property9,185287
Object475,Property10,371770
Object476,Property1,366591
Object476,Property2,319661
Object476,Property3,479646
Object476,Property4,442006
Object476,Property5,281729
Object476,Property6,145367
Object476,Property7,463182
Object476,Property8,248179
Object476,Property9,345127
Object476,Property10,260387
Object477,Property1,361382
Object477,Property2,293110
Object477,Property3,357614
Object477,Property4,458522
Object477,Property5,377931
Object477,Property6,181234
Object477,Property7,121117
Object477,Property8,378880
Object477,Property9,346992
Object477,Property10,495192
Object478,Property1,107614
Object478,Property2,347591
Object478,Property3,380288
Object478,Property4,103599
Object478,Property5,213216
Object478,Property6,449521
Object478,Property7,108448
Object478,Property8,456545
Object478,Property9,478428
Object478,Property10,349394
Object479,Property1,358166
Object479,Property2,486831
Object479,Property3,129584
Object479,Property4,179861
Object479,Property5,380270
Object479,Property6,138236
Object479,Property7,231830
Object479,Property8,265943
Object479,Property9,299422
Object479,Property10,395975
Object480,Property1,319368
Object480,Property2,291604
Object480,Property3,360274
Object480,Property4,253087
Object480,Property5,143290
Object480,Property6,329683
Object480,Property7,420301
Object480,Property8,394576
Object480,Property9,108366
Object480,Property10,409590
Object481,Property1,442078
Object481,Property2,341709
Object481,Property3,231189
Object481,Property4,476190
Object481,Property5,384012
Object481,Property6,472688
Object481,Property7,240859
Object481,Property8,237481
Object481,Property9,443663
Object481,Property10,100374
Object482,Property1,176505
Object482,Property2,375622
Object482,Property3,310965
Object482,Property4,115170
Object482,Property5,178051
Object482,Property6,397805
Object482,Property7,225148
Object482,Property8,325462
Object482,Property9,107438
Object482,Property10,218659
Object483,Property1,458124
Object483,Property2,235752
Object483,Property3,287781
Object483,Property4,398777
Object483,Property5,164914
Object483,Property6,324536
Object483,Property7,449446
Object483,Property8,326845
Object483,Property9,411919
Object483,Property10,298710
Object484,Property1,451956
Object484,Property2,467256
Object484,Property3,438387
Object484,Property4,457541
Object484,Property5,110924
Object484,Property6,277716
Object484,Property7,245444
Object484,Property8,356081
Object484,Property9,377011
Object484,Property10,108713
Object485,Property1,176429
Object485,Property2,233483
Object485,Property3,363614
Object485,Property4,264320
Object485,Property5,410873
Object485,Property6,458329
Object485,Property7,356868
Object485,Property8,489795
Object485,Property9,147263
Object485,Property10,340211
Object486,Property1,350383
Object486,Property2,264612
Object486,Property3,477674
Object486,Property4,199252
Object486,Property5,337703
Object486,Property6,228069
Object486,Property7,266175
Object486,Property8,309826
Object486,Property9,357415
Object486,Property10,152393
Object487,Property1,243481
Object487,Property2,171087
Object487,Property3,444621
Object487,Property4,185662
Object487,Property5,186922
Object487,Property6,490172
Object487,Property7,351135
Object487,Property8,250534
Object487,Property9,160899
Object487,Property10,205759
Object488,Property1,298114
Object488,Property2,325290
Object488,Property3,453707
Object488,Property4,219086
Object488,Property5,428680
Object488,Property6,496908
Object488,Property7,388018
Object488,Property8,140757
Object488,Property9,131458
Object488,Property10,323463
Object489,Property1,460482
Object489,Property2,458259
Object489,Property3,157901
Object489,Property4,294003
Object489,Property5,492480
Object489,Property6,441890
Object489,Property7,222492
Object489,Property8,292536
Object489,Property9,334286
Object489,Property10,435440
Object490,Property1,390698
Object490,Property2,325567
Object490,Property3,272682
Object490,Property4,344943
Object490,Property5,340757
Object490,Property6,311565
Object490,Property7,139154
Object490,Property8,357258
Object490,Property9,369802
Object490,Property10,211335
Object491,Property1,469936
Object491,Property2,133528
Object491,Property3,327113
Object491,Property4,341332
Object491,Property5,365298
Object491,Property6,114617
Object491,Property7,344725
Object491,Property8,154796
Object491,Property9,305134
Object491,Property10,106829
Object492,Property1,384109
Object492,Property2,393886
Object492,Property3,293662
Object492,Property4,184755
Object492,Property5,273239
Object492,Property6,173643
Object492,Property7,253346
Object492,Property8,195485
Object492,Property9,194512
Object492,Property10,143491
Object493,Property1,496539
Object493,Property2,480370
Object493,Property3,452344
Object493,Property4,235634
Object493,Property5,166038
Object493,Property6,114245
Object493,Property7,433702
Object493,Property8,313601
Object493,Property9,227474
Object493,Property10,417068
Object494,Property1,199940
Object494,Property2,224918
Object494,Property3,201461
Object494,Property4,102253
Object494,Property5,290312
Object494,Property6,339723
Object494,Property7,343391
Object494,Property8,123942
Object494,Property9,303150
Object494,Property10,164780
Object495,Property1,415435
Object495,Property2,270523
Object495,Property3,296306
Object495,Property4,363509
Object495,Property5,460920
Object495,Property6,254419
Object495,Property7,421883
Object495,Property8,488161
Object495,Property9,367098
Object495,Property10,404079
Object496,Property1,156902
Object496,Property2,252770
Object496,Property3,142213
Object496,Property4,333921
Object496,Property5,377992
Object496,Property6,144066
Object496,Property7,115550
Object496,Property8,263636
Object496,Property9,126389
Object496,Property10,385946
Object497,Property1,231304
Object497,Property2,201857
Object497,Property3,380239
Object497,Property4,418929
Object497,Property5,288227
Object497,Property6,370614
Object497,Property7,330343
Object497,Property8,145145
Object497,Property9,201810
Object497,Property10,362555
Object498,Property1,330906
Object498,Property2,391050
Object498,Property3,391148
Object498,Property4,327271
Object498,Property5,149253
Object498,Property6,447658
Object498,Property7,280668
Object498,Property8,428996
Object498,Property9,296252
Object498,Property10,156329
Object499,Property1,131835
Object499,Property2,183544
Object499,Property3,259770
Object499,Property4,272436
Object499,Property5,426486
Object499,Property6,335652
Object499,Property7,243358
Object499,Property8,128996
Object499,Property9,415369
Object499,Property10,468656
Object500,Property1,468560
Object500,Property2,279749
Object500,Property3,294027
Object500,Property4,323947
Object500,Property5,325097
Object500,Property6,184321
Object500,Property7,432161
Object500,Property8,129475
Object500,Property9,448711
Object500,Property10,318513
Object501,Property1,435341
Object501,Property2,455290
Object501,Property3,263099
Object501,Property4,240781
Object501,Property5,480169
Object501,Property6,137521
Object501,Property7,391485
Object501,Property8,192146
Object501,Property9,291067
Object501,Property10,465030
Object502,Property1,146739
Object502,Property2,493546
Object502,Property3,363496
Object502,Property4,284129
Object502,Property5,212563
Object502,Property6,445491
Object502,Property7,461656
Object502,Property8,161516
Object502,Property9,445799
Object502,Property10,468453
Object503,Property1,411556
Object503,Property2,236387
Object503,Property3,365232
Object503,Property4,153119
Object503,Property5,453684
Object503,Property6,347644
Object503,Property7,189184
Object503,Property8,174332
Object503,Property9,383144
Object503,Property10,337290
Object504,Property1,173724
Object504,Property2,152514
Object504,Property3,323642
Object504,Property4,100955
Object504,Property5,288293
Object504,Property6,171444
Object504,Property7,395895
Object504,Property8,274413
Object504,Property9,210637
Object504,Property10,201859
Object505,Property1,416810
Object505,Property2,214483
Object505,Property3,286941
Object505,Property4,406248
Object505,Property5,140266
Object505,Property6,338575
Object505,Property7,385115
Object505,Property8,480273
Object505,Property9,311836
Object505,Property10,176575
Object506,Property1,210848
Object506,Property2,438015
Object506,Property3,231825
Object506,Property4,324993
Object506,Property5,375139
Object506,Property6,275393
Object506,Property7,426478
Object506,Property8,110900
Object506,Property9,194875
Object506,Property10,312045
Object507,Property1,258977
Object507,Property2,307897
Object507,Property3,429443
Object507,Property4,249372
Object507,Property5,258639
Object507,Property6,369676
Object507,Property7,414415
Object507,Property8,402626
Object507,Property9,199008
Object507,Property10,185288
Object508,Property1,228039
Object508,Property2,419361
Object508,Property3,233984
Object508,Property4,279145
Object508,Property5,448944
Object508,Property6,386775
Object508,Property7,489098
Object508,Property8,384429
Object508,Property9,220678
Object508,Property10,195247
Object509,Property1,112865
Object509,Property2,185780
Object509,Property3,350722
Object509,Property4,456853
Object509,Property5,286573
Object509,Property6,412966
Object509,Property7,291021
Object509,Property8,458673
Object509,Property9,392265
Object509,Property10,354580
Object510,Property1,255528
Object510,Property2,223967
Object510,Property3,187084
Object510,Property4,139766
Object510,Property5,475875
Object510,Property6,446071
Object510,Property7,142482
Object510,Property8,266699
Object510,Property9,334141
Object510,Property10,226829
Object511,Property1,412185
Object511,Property2,405832
Object511,Property3,360428
Object511,Property4,481640
Object511,Property5,283381
Object511,Property6,335365
Object511,Property7,423310
Object511,Property8,387263
Object511,Property9,436446
Object511,Property10,206081
Object512,Property1,114136
Object512,Property2,260400
Object512,Property3,251409
Object512,Property4,127895
Object512,Property5,415539
Object512,Property6,177080
Object512,Property7,186334
Object512,Property8,121597
Object512,Property9,255473
Object512,Property10,381188
Object513,Property1,409232
Object513,Property2,147206
Object513,Property3,362466
Object513,Property4,381980
Object513,Property5,370247
Object513,Property6,103012
Object513,Property7,436754
Object513,Property8,214176
Object513,Property9,396982
Object513,Property10,386275
Object514,Property1,204064
Object514,Property2,364941
Object514,Property3,311360
Object514,Property4,179649
Object514,Property5,202087
Object514,Property6,281165
Object514,Property7,268337
Object514,Property8,437118
Object514,Property9,294987
Object514,Property10,403989
Object515,Property1,278330
Object515,Property2,401861
Object515,Property3,322466
Object515,Property4,380513
Object515,Property5,192977
Object515,Property6,324423
Object515,Property7,291670
Object515,Property8,312368
Object515,Property9,380416
Object515,Property10,283968
Object516,Property1,248431
Object516,Property2,185085
Object516,Property3,238414
Object516,Property4,159786
Object516,Property5,332604
Object516,Property6,110780
Object516,Property7,394816
Object516,Property8,116508
Object516,Property9,198178
Object516,Property10,364456
Object517,Property1,286216
Object517,Property2,397605
Object517,Property3,412733
Object517,Property4,305000
Object517,Property5,308456
Object517,Property6,462727
Object517,Property7,481989
Object517,Property8,132365
Object517,Property9,309463
Object517,Property10,354527
Object518,Property1,143922
Object518,Property2,484036
Object518,Property3,216148
Object518,Property4,380031
Object518,Property5,215513
Object518,Property6,228805
Object518,Property7,357377
Object518,Property8,244343
Object518,Property9,174272
Object518,Property10,445284
Object519,Property1,323907
Object519,Property2,201272
Object519,Property3,364397
Object519,Property4,210223
Object519,Property5,190302
Object519,Property6,285262
Object519,Property7,200233
Object519,Property8,242202
Object519,Property9,434401
Object519,Property10,212252
Object520,Property1,169031
Object520,Property2,177377
Object520,Property3,179397
Object520,Property4,239197
Object520,Property5,460432
Object520,Property6,127461
Object520,Property7,408399
Object520,Property8,103564
Object520,Property9,150492
Object520,Property10,482737
Object521,Property1,313745
Object521,Property2,380961
Object521,Property3,153278
Object521,Property4,298902
Object521,Property5,406863
Object521,Property6,357783
Object521,Property7,129297
Object521,Property8,298740
Object521,Property9,126723
Object521,Property10,347115
Object522,Property1,270471
Object522,Property2,363056
Object522,Property3,296568
Object522,Property4,177371
Object522,Property5,164432
Object522,Property6,478617
Object522,Property7,478390
Object522,Property8,182025
Object522,Property9,167371
Object522,Property10,186025
Object523,Property1,449676
Object523,Property2,323273
Object523,Property3,424476
Object523,Property4,181775
Object523,Property5,323519
Object523,Property6,491467
Object523,Property7,303272
Object523,Property8,267803
Object523,Property9,358951
Object523,Property10,494117
Object524,Property1,426037
Object524,Property2,138008
Object524,Property3,106099
Object524,Property4,147166
Object524,Property5,256129
Object524,Property6,483789
Object524,Property7,146740
Object524,Property8,248589
Object524,Property9,330014
Object524,Property10,326188
Object525,Property1,223312
Object525,Property2,207593
Object525,Property3,455282
Object525,Property4,410523
Object525,Property5,179610
Object525,Property6,200517
Object525,Property7,347404
Object525,Property8,289374
Object525,Property9,198005
Object525,Property10,418851
Object526,Property1,230005
Object526,Property2,306954
Object526,Property3,420763
Object526,Property4,395996
Object526,Property5,469688
Object526,Property6,311711
Object526,Property7,207440
Object526,Property8,345317
Object526,Property9,206526
Object526,Property10,342967
Object527,Property1,447886
Object527,Property2,323386
Object527,Property3,484893
Object527,Property4,387818
Object527,Property5,319765
Object527,Property6,477948
Object527,Property7,458818
Object527,Property8,454969
Object527,Property9,284307
Object527,Property10,213771
Object528,Property1,217694
Object528,Property2,400048
Object528,Property3,473978
Object528,Property4,429085
Object528,Property5,433784
Object528,Property6,254176
Object528,Property7,376479
Object528,Property8,111861
Object528,Property9,414468
Object528,Property10,203354
Object529,Property1,389358
Object529,Property2,243717
Object529,Property3,336865
Object529,Property4,297623
Object529,Property5,134492
Object529,Property6,367434
Object529,Property7,324220
Object529,Property8,469798
Object529,Property9,257106
Object529,Property10,320880
Object530,Property1,148461
Object530,Property2,169870
Object530,Property3,225388
Object530,Property4,403280
Object530,Property5,104934
Object530,Property6,355734
Object530,Property7,170619
Object530,Property8,307318
Object530,Property9,379386
Object530,Property10,455260
Object531,Property1,397790
Object531,Property2,176066
Object531,Property3,201743
Object531,Property4,443331
Object531,Property5,332844
Object531,Property6,246229
Object531,Property7,457518
Object531,Property8,297731
Object531,Property9,120862
Object531,Property10,117246
Object532,Property1,168849
Object532,Property2,452771
Object532,Property3,358041
Object532,Property4,299757
Object532,Property5,318520
Object532,Property6,375364
Object532,Property7,331483
Object532,Property8,254036
Object532,Property9,435115
Object532,Property10,282697
Object533,Property1,354452
Object533,Property2,408284
Object533,Property3,332689
Object533,Property4,449625
Object533,Property5,382816
Object533,Property6,222419
Object533,Property7,353364
Object533,Property8,127984
Object533,Property9,202058
Object533,Property10,449491
Object534,Property1,115172
Object534,Property2,468160
Object534,Property3,490963
Object534,Property4,254178
Object534,Property5,140476
Object534,Property6,312442
Object534,Property7,178247
Object534,Property8,237234
Object534,Property9,361366
Object534,Property10,381646
Object535,Property1,283148
Object535,Property2,414321
Object535,Property3,176562
Object535,Property4,310607
Object535,Property5,179431
Object535,Property6,188096
Object535,Property7,448893
Object535,Property8,204438
Object535,Property9,165039
Object535,Property10,251270
Object536,Property1,447175
Object536,Property2,303028
Object536,Property3,139417
Object536,Property4,262583
Object536,Property5,446719
Object536,Property6,374496
Object536,Property7,496511
Object536,Property8,160817
Object536,Property9,138688
Object536,Property10,154666
Object537,Property1,230271
Object537,Property2,140876
Object537,Property3,291380
Object537,Property4,163790
Object537,Property5,383657
Object537,Property6,469109
Object537,Property7,312425
Object537,Property8,446730
Object537,Property9,161622
Object537,Property10,290868
Object538,Property1,126024
Object538,Property2,496995
Object538,Property3,426055
Object538,Property4,371245
Object538,Property5,296119
Object538,Property6,145563
Object538,Property7,107326
Object538,Property8,169969
Object538,Property9,439870
Object538,Property10,357577
Object539,Property1,305196
Object539,Property2,102991
Object539,Property3,127810
Object539,Property4,309507
Object539,Property5,397942
Object539,Property6,424245
Object539,Property7,109294
Object539,Property8,375286
Object539,Property9,195955
Object539,Property10,324090
Object540,Property1,164786
Object540,Property2,478535
Object540,Property3,426588
Object540,Property4,467069
Object540,Property5,181719
Object540,Property6,221766
Object540,Property7,334031
Object540,Property8,131549
Object540,Property9,450706
Object540,Property10,229158
Object541,Property1,232725
Object541,Property2,431760
Object541,Property3,203199
Object541,Property4,416655
Object541,Property5,480238
Object541,Property6,101390
Object541,Property7,369856
Object541,Property8,361250
Object541,Property9,202510
Object541,Property10,393261
Object542,Property1,402180
Object542,Property2,107901
Object542,Property3,355721
Object542,Property4,183453
Object542,Property5,341266
Object542,Property6,497635
Object542,Property7,407064
Object542,Property8,112533
Object542,Property9,212429
Object542,Property10,442008
Object543,Property1,376369
Object543,Property2,206573
Object543,Property3,380692
Object543,Property4,190160
Object543,Property5,223546
Object543,Property6,346738
Object543,Property7,130688
Object543,Property8,259221
Object543,Property9,363828
Object543,Property10,443967
Object544,Property1,499765
Object544,Property2,242602
Object544,Property3,366103
Object544,Property4,183350
Object544,Property5,171616
Object544,Property6,280652
Object544,Property7,382571
Object544,Property8,148750
Object544,Property9,320011
Object544,Property10,110918
Object545,Property1,449895
Object545,Property2,452978
Object545,Property3,150416
Object545,Property4,139576
Object545,Property5,117788
Object545,Property6,445001
Object545,Property7,184120
Object545,Property8,234278
Object545,Property9,119831
Object545,Property10,435030
Object546,Property1,415394
Object546,Property2,123941
Object546,Property3,110862
Object546,Property4,368809
Object546,Property5,463894
Object546,Property6,269213
Object546,Property7,296041
Object546,Property8,223995
Object546,Property9,220216
Object546,Property10,396045
Object547,Property1,166740
Object547,Property2,102767
Object547,Property3,157524
Object547,Property4,300058
Object547,Property5,182824
Object547,Property6,144551
Object547,Property7,100932
Object547,Property8,274925
Object547,Property9,406218
Object547,Property10,453194
Object548,Property1,160377
Object548,Property2,349638
Object548,Property3,168756
Object548,Property4,340240
Object548,Property5,167770
Object548,Property6,182913
Object548,Property7,137179
Object548,Property8,393027
Object548,Property9,430610
Object548,Property10,317979
Object549,Property1,208963
Object549,Property2,325537
Object549,Property3,387023
Object549,Property4,197441
Object549,Property5,435317
Object549,Property6,152201
Object549,Property7,199506
Object549,Property8,139006
Object549,Property9,397407
Object549,Property10,118439
Object550,Property1,223208
Object550,Property2,315223
Object550,Property3,138337
Object550,Property4,375178
Object550,Property5,239433
Object550,Property6,102451
Object550,Property7,194249
Object550,Property8,319766
Object550,Property9,309097
Object550,Property10,428745
Object551,Property1,208582
Object551,Property2,460583
Object551,Property3,106950
Object551,Property4,143513
Object551,Property5,316507
Object551,Property6,184518
Object551,Property7,341562
Object551,Property8,401356
Object551,Property9,366825
Object551,Property10,478173
Object552,Property1,428284
Object552,Property2,299861
Object552,Property3,138222
Object552,Property4,365636
Object552,Property5,422661
Object552,Property6,104588
Object552,Property7,260813
Object552,Property8,390886
Object552,Property9,487989
Object552,Property10,288555
Object553,Property1,182535
Object553,Property2,255848
Object553,Property3,477695
Object553,Property4,220572
Object553,Property5,215630
Object553,Property6,194099
Object553,Property7,143782
Object553,Property8,161351
Object553,Property9,431793
Object553,Property10,442990
Object554,Property1,128369
Object554,Property2,224627
Object554,Property3,129041
Object554,Property4,255731
Object554,Property5,242547
Object554,Property6,148662
Object554,Property7,225396
Object554,Property8,277925
Object554,Property9,374482
Object554,Property10,485459
Object555,Property1,386907
Object555,Property2,304058
Object555,Property3,166249
Object555,Property4,189756
Object555,Property5,281686
Object555,Property6,320475
Object555,Property7,345314
Object555,Property8,309010
Object555,Property9,394592
Object555,Property10,415941
Object556,Property1,160927
Object556,Property2,333800
Object556,Property3,233549
Object556,Property4,368692
Object556,Property5,140505
Object556,Property6,413448
Object556,Property7,386036
Object556,Property8,473674
Object556,Property9,366449
Object556,Property10,178068
Object557,Property1,207079
Object557,Property2,106000
Object557,Property3,159469
Object557,Property4,191937
Object557,Property5,483720
Object557,Property6,225029
Object557,Property7,405596
Object557,Property8,359656
Object557,Property9,464254
Object557,Property10,129896
Object558,Property1,136173
Object558,Property2,185939
Object558,Property3,154870
Object558,Property4,253888
Object558,Property5,206945
Object558,Property6,197382
Object558,Property7,188779
Object558,Property8,318902
Object558,Property9,138504
Object558,Property10,184897
Object559,Property1,479180
Object559,Property2,105239
Object559,Property3,188693
Object559,Property4,389728
Object559,Property5,168963
Object559,Property6,316252
Object559,Property7,220539
Object559,Property8,330815
Object559,Property9,351745
Object559,Property10,424252
Object560,Property1,380672
Object560,Property2,494160
Object560,Property3,426709
Object560,Property4,214406
Object560,Property5,112463
Object560,Property6,345225
Object560,Property7,154371
Object560,Property8,225296
Object560,Property9,440552
Object560,Property10,251390
Object561,Property1,218250
Object561,Property2,378127
Object561,Property3,115095
Object561,Property4,378284
Object561,Property5,317384
Object561,Property6,474268
Object561,Property7,192034
Object561,Property8,432558
Object561,Property9,244981
Object561,Property10,379384
Object562,Property1,160199
Object562,Property2,257007
Object562,Property3,499373
Object562,Property4,459097
Object562,Property5,163008
Object562,Property6,458175
Object562,Property7,398628
Object562,Property8,460231
Object562,Property9,383179
Object562,Property10,387275
Object563,Property1,309894
Object563,Property2,210186
Object563,Property3,353684
Object563,Property4,182982
Object563,Property5,202077
Object563,Property6,157547
Object563,Property7,340873
Object563,Property8,135276
Object563,Property9,389734
Object563,Property10,235384
Object564,Property1,145482
Object564,Property2,300267
Object564,Property3,193929
Object564,Property4,491431
Object564,Property5,120198
Object564,Property6,206020
Object564,Property7,191274
Object564,Property8,367825
Object564,Property9,336498
Object564,Property10,389135
Object565,Property1,387933
Object565,Property2,135360
Object565,Property3,284183
Object565,Property4,322043
Object565,Property5,474047
Object565,Property6,194195
Object565,Property7,493497
Object565,Property8,194838
Object565,Property9,431827
Object565,Property10,166252
Object566,Property1,272729
Object566,Property2,200177
Object566,Property3,317870
Object566,Property4,299734
Object566,Property5,469719
Object566,Property6,192976
Object566,Property7,320178
Object566,Property8,374798
Object566,Property9,338708
Object566,Property10,156998
Object567,Property1,496998
Object567,Property2,458924
Object567,Property3,280350
Object567,Property4,220349
Object567,Property5,299069
Object567,Property6,469051
Object567,Property7,216657
Object567,Property8,341901
Object567,Property9,205414
Object567,Property10,206410
Object568,Property1,154525
Object568,Property2,361116
Object568,Property3,315128
Object568,Property4,440389
Object568,Property5,250358
Object568,Property6,475759
Object568,Property7,491702
Object568,Property8,196977
Object568,Property9,327124
Object568,Property10,488647
Object569,Property1,405460
Object569,Property2,349762
Object569,Property3,184264
Object569,Property4,351901
Object569,Property5,470731
Object569,Property6,458963
Object569,Property7,248323
Object569,Property8,439108
Object569,Property9,160073
Object569,Property10,260447
Object570,Property1,255821
Object570,Property2,338054
Object570,Property3,300716
Object570,Property4,259209
Object570,Property5,196202
Object570,Property6,301600
Object570,Property7,117036
Object570,Property8,132226
Object570,Property9,307437
Object570,Property10,418044
Object571,Property1,349346
Object571,Property2,228270
Object571,Property3,199308
Object571,Property4,417410
Object571,Property5,314200
Object571,Property6,498112
Object571,Property7,406268
Object571,Property8,333135
Object571,Property9,401637
Object571,Property10,215176
Object572,Property1,204932
Object572,Property2,484665
Object572,Property3,161370
Object572,Property4,256660
Object572,Property5,410904
Object572,Property6,125801
Object572,Property7,451630
Object572,Property8,278456
Object572,Property9,489877
Object572,Property10,162015
Object573,Property1,186264
Object573,Property2,245145
Object573,Property3,305424
Object573,Property4,249310
Object573,Property5,330667
Object573,Property6,243096
Object573,Property7,422891
Object573,Property8,255252
Object573,Property9,425504
Object573,Property10,236464
Object574,Property1,470420
Object574,Property2,146778
Object574,Property3,100706
Object574,Property4,253805
Object574,Property5,167390
Object574,Property6,215337
Object574,Property7,283707
Object574,Property8,463903
Object574,Property9,155767
Object574,Property10,110833
Object575,Property1,487680
Object575,Property2,432849
Object575,Property3,308934
Object575,Property4,439442
Object575,Property5,441082
Object575,Property6,380368
Object575,Property7,184475
Object575,Property8,203719
Object575,Property9,124115
Object575,Property10,183172
Object576,Property1,383738
Object576,Property2,105420
Object576,Property3,380708
Object576,Property4,152357
Object576,Property5,314956
Object576,Property6,119431
Object576,Property7,130329
Object576,Property8,252818
Object576,Property9,493121
Object576,Property10,142284
Object577,Property1,433987
Object577,Property2,223922
Object577,Property3,324652
Object577,Property4,103410
Object577,Property5,179430
Object577,Property6,166710
Object577,Property7,188098
Object577,Property8,461938
Object577,Property9,333225
Object577,Property10,382693
Object578,Property1,463992
Object578,Property2,294552
Object578,Property3,295744
Object578,Property4,387551
Object578,Property5,269033
Object578,Property6,414060
Object578,Property7,391380
Object578,Property8,103214
Object578,Property9,367769
Object578,Property10,230797
Object579,Property1,359268
Object579,Property2,291214
Object579,Property3,227389
Object579,Property4,490194
Object579,Property5,236834
Object579,Property6,393420
Object579,Property7,325592
Object579,Property8,248544
Object579,Property9,170910
Object579,Property10,268325
Object580,Property1,250699
Object580,Property2,180389
Object580,Property3,175240
Object580,Property4,368895
Object580,Property5,449951
Object580,Property6,394600
Object580,Property7,187395
Object580,Property8,427299
Object580,Property9,351642
Object580,Property10,152292
Object581,Property1,435940
Object581,Property2,445483
Object581,Property3,296424
Object581,Property4,225920
Object581,Property5,164596
Object581,Property6,135347
Object581,Property7,305268
Object581,Property8,263250
Object581,Property9,243793
Object581,Property10,262873
Object582,Property1,343774
Object582,Property2,103150
Object582,Property3,193842
Object582,Property4,460954
Object582,Property5,392381
Object582,Property6,249548
Object582,Property7,473704
Object582,Property8,491063
Object582,Property9,271690
Object582,Property10,155806
Object583,Property1,255312
Object583,Property2,130892
Object583,Property3,102828
Object583,Property4,471079
Object583,Property5,101429
Object583,Property6,105773
Object583,Property7,296234
Object583,Property8,174489
Object583,Property9,376073
Object583,Property10,149962
Object584,Property1,156701
Object584,Property2,120750
Object584,Property3,401262
Object584,Property4,433986
Object584,Property5,233529
Object584,Property6,160467
Object584,Property7,455477
Object584,Property8,183745
Object584,Property9,473603
Object584,Property10,340548
Object585,Property1,239637
Object585,Property2,424403
Object585,Property3,323967
Object585,Property4,451200
Object585,Property5,322140
Object585,Property6,344947
Object585,Property7,356513
Object585,Property8,182786
Object585,Property9,294249
Object585,Property10,271641
Object586,Property1,463608
Object586,Property2,168861
Object586,Property3,485958
Object586,Property4,377467
Object586,Property5,175971
Object586,Property6,332435
Object586,Property7,474627
Object586,Property8,337803
Object586,Property9,137580
Object586,Property10,407600
Object587,Property1,117138
Object587,Property2,265986
Object587,Property3,180783
Object587,Property4,277463
Object587,Property5,179111
Object587,Property6,199953
Object587,Property7,127873
Object587,Property8,117779
Object587,Property9,409807
Object587,Property10,437569
Object588,Property1,291566
Object588,Property2,423376
Object588,Property3,302211
Object588,Property4,105623
Object588,Property5,121009
Object588,Property6,446532
Object588,Property7,263608
Object588,Property8,437858
Object588,Property9,367580
Object588,Property10,211928
Object589,Property1,295480
Object589,Property2,181734
Object589,Property3,107548
Object589,Property4,293218
Object589,Property5,261332
Object589,Property6,414561
Object589,Property7,447222
Object589,Property8,335391
Object589,Property9,288807
Object589,Property10,127476
Object590,Property1,262769
Object590,Property2,275111
Object590,Property3,110363
Object590,Property4,231633
Object590,Property5,442718
Object590,Property6,474128
Object590,Property7,323560
Object590,Property8,183733
Object590,Property9,435590
Object590,Property10,335268
Object591,Property1,135700
Object591,Property2,467318
Object591,Property3,191317
Object591,Property4,149152
Object591,Property5,184170
Object591,Property6,286147
Object591,Property7,209227
Object591,Property8,325210
Object591,Property9,378136
Object591,Property10,106791
Object592,Property1,357976
Object592,Property2,432439
Object592,Property3,130778
Object592,Property4,116095
Object592,Property5,192255
Object592,Property6,360046
Object592,Property7,255522
Object592,Property8,228351
Object592,Property9,233004
Object592,Property10,240407
Object593,Property1,108386
Object593,Property2,322550
Object593,Property3,428923
Object593,Property4,377156
Object593,Property5,474396
Object593,Property6,398592
Object593,Property7,257458
Object593,Property8,237612
Object593,Property9,159986
Object593,Property10,478716
Object594,Property1,168183
Object594,Property2,392975
Object594,Property3,119443
Object594,Property4,306747
Object594,Property5,337042
Object594,Property6,423015
Object594,Property7,471246
Object594,Property8,478822
Object594,Property9,138056
Object594,Property10,238089
Object595,Property1,225224
Object595,Property2,432900
Object595,Property3,399710
Object595,Property4,366015
Object595,Property5,211785
Object595,Property6,424587
Object595,Property7,216598
Object595,Property8,362111
Object595,Property9,393517
Object595,Property10,303854
Object596,Property1,172074
Object596,Property2,386965
Object596,Property3,200118
Object596,Property4,351745
Object596,Property5,450225
